f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,63.83451427,,0.026892361,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,66.48190753,,0.014618056,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,79.30050168,,0.000763889,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0.437271118,61.40327012,7.836023872,0.992627808,18.02968213,328.8245272,25.40212692,0.995711365,0.991441123,0.996442195,0.206903766,0.818946552,7.46E-155,68.29209861,0.981820809,0.009635417,0.405144695
0.137924194,19.24995935,4.387477561,0.997660288,31.93947179,1025.919313,8.071861925,0.998640178,0.997282206,0.998802803,0.065969317,0.81649313,7.46E-155,68.10074851,0.979574036,0.010069444,0.171428571
1.146499634,172.0299513,13.11601888,0.981935039,11.53315842,135.8355886,69.56066946,0.989470251,0.979051377,0.991306121,0.538877266,0.823017604,7.46E-155,64.81133145,0.961240067,0.021475694,0.439002268
0.194717407,36.52205381,6.043347898,0.997660311,31.03195724,964.47339,11.65080195,0.998640186,0.997282222,0.999085319,0.066387727,0.860392255,7.46E-155,60.8452932,0.932780832,0.053524306,0.042249146
6.623062134,822.5924567,28.68087266,0.895257094,4.280516774,19.74669436,59.41080893,0.937920859,0.879695537,0.952058281,0.894979079,0.968357056,7.46E-155,68.84193985,0.979452683,0.008489583,0.92551409
7.437438965,908.5492814,30.14215124,0.876766337,3.912776596,16.42759026,232.540516,0.926684522,0.858744203,0.947837308,2.082112971,0.887845487,7.46E-155,60.44843199,0.898249885,0.058645833,0.200284091
0.160888672,27.83536019,5.275922686,0.99790017,32.83396435,1081.090294,8.761401674,0.998779649,0.997560787,0.999053436,0.055543933,0.862252215,7.46E-155,70.89203005,0.988192421,0.005295139,0.285714286
1.21975708,174.7366,13.21879722,0.980564436,10.81377368,118.3412196,63.95167364,0.988668409,0.977465224,0.990798973,0.493270572,0.839805886,7.46E-155,70.17200344,0.984417861,0.00625,0.552238806
11.54756165,1289.574012,35.91063926,0.806297718,2.898142646,9.42445233,307.6584379,0.883029428,0.779740972,0.924223001,2.800662483,0.895362859,7.46E-155,57.91675691,0.837834157,0.105052083,0.021032195
1.328765869,175.8022836,13.25904535,0.976962571,9.920698228,99.48820646,71.0346583,0.986559242,0.973299138,0.989912406,0.567817294,0.823136366,7.46E-155,67.82514369,0.977438066,0.010729167,0.276346604
1.569091797,271.8293508,16.48724813,0.980385402,10.49940874,111.8259719,59.7568689,0.988563712,0.977258213,0.991005777,0.415899582,0.903777848,7.46E-155,64.48347015,0.964064594,0.023159722,0.468949045
0.585968018,96.28043767,9.81225956,0.991700324,16.79363179,284.5806145,37.69682706,0.995170968,0.990365256,0.99636244,0.251499303,0.828644057,7.46E-155,67.1556758,0.9767373,0.012517361,0.393608074
0.906585693,162.2348257,12.73714355,0.988411252,14.2213124,206.5997421,53.05596234,0.993253237,0.986551992,0.994559175,0.338807531,0.856868076,7.46E-155,65.39275584,0.968479154,0.018784722,0.363529412
0.192199707,40.34078813,6.351439847,0.997540386,33.04997023,1094.058994,33.39557183,0.998570454,0.997142952,0.998856197,0.161541144,0.637713417,7.46E-155,64.07368874,0.966016136,0.025451389,0.075662043
1.320083618,188.1454951,13.71661384,0.978867167,10.39754248,109.8854466,64.45498605,0.987674863,0.975501635,0.990024189,0.517433752,0.85004941,7.46E-155,71.14110357,0.98642521,0.005,0.709677419
4.068725586,789.1638447,28.09206017,0.957131635,6.857238933,48.38140556,99.4195258,0.974896285,0.950422766,0.981455379,0.644874477,0.944843191,7.46E-155,64.46074066,0.95919371,0.02328125,0.668807113
2.943878174,611.1070081,24.72057864,0.969623802,8.32761292,70.407859,140.8335425,0.982253301,0.964821548,0.987938707,0.743723849,0.899116497,7.46E-155,60.95658368,0.9316455,0.052170139,0.379003926
7.072280884,1342.972083,36.64658351,0.926632598,5.065052043,26.70302179,144.5920502,0.956783871,0.915435376,0.970096161,0.932147838,0.952845446,7.46E-155,64.18470616,0.952537869,0.024809028,0.767225933
3.164520264,608.5860831,24.66953755,0.966005208,7.730036602,60.88502369,87.2458159,0.980126033,0.960647041,0.984011848,0.563040446,0.937241135,7.46E-155,64.43169076,0.958628296,0.0234375,0.611622555
0.435028076,76.86470743,8.767251988,0.994454097,20.12680273,406.1942669,25.03838912,0.996774836,0.993560075,0.997626063,0.150174338,0.857438731,7.46E-155,66.73682342,0.978173533,0.013784722,0.288530466
7.826629639,873.22744,29.55042199,0.866215391,3.607753031,14.0390074,113.7470014,0.920235691,0.846833726,0.949515714,1.25153417,0.942909268,7.46E-155,108.2048423,0.957707639,0.016232639,0.89003881
0.719146729,102.2156729,10.1101767,0.988591655,14.11806495,202.05867,32.13190377,0.993358225,0.986760562,0.995689709,0.250104603,0.862416832,7.46E-155,102.0056544,0.916479902,0.06765625,0.145582109
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,102.5486367,,0.059704861,0
2.910812378,392.2527974,19.80537294,0.956605942,6.702341192,45.87104547,44.80244073,0.974584551,0.949815046,0.986329344,0.377440725,0.949992395,7.46E-155,107.2162775,0.961869695,0.020381944,0.702181634
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,107.7719552,,0.017934028,0
0.044784546,5.518457649,2.349139768,0.999069873,52.81772187,2808.515805,3.334065551,0.999459557,0.998919407,0.999539049,0.030369596,0.735601479,7.46E-155,81.75562836,0.998732525,0.000434028,0
0.017303467,1.635192898,1.278746612,0.999399894,73.9068705,5464.289153,2.471966527,0.999651332,0.999302785,0.999675764,0.026359833,0.338431962,7.46E-155,72.90201616,0.993293946,0.003333333,0.094339623
0.232772827,29.38879475,5.421143307,0.996011708,23.33785457,547.4074711,5.703103208,0.997681335,0.995368045,0.998301511,0.054986053,0.915072988,7.46E-155,69.69276791,0.988372123,0.006979167,0.375776398
0.425857544,53.76355761,7.332363712,0.992777436,17.23362834,298.9026878,10.05031381,0.995798528,0.991614708,0.997110344,0.094735007,0.918187012,7.46E-155,66.67706964,0.977171387,0.013975694,0.354450682
1.083770752,140.9098938,11.87054732,0.982471711,10.92081664,120.5582881,22.49100418,0.98978407,0.979672506,0.992751267,0.208298466,0.930137485,7.46E-155,66.93833639,0.977315861,0.013159722,0.588937093
0.245620728,57.33429669,7.571941408,0.997600328,30.85646991,954.6096269,19.04853556,0.998605313,0.997212572,0.998924395,0.090585774,0.854602774,7.46E-155,63.27990176,0.962105196,0.030555556,0.072708114
0.377929688,67.69219867,8.227526886,0.99532257,22.16542764,500.7624207,11.47775453,0.997280354,0.994568104,0.997601861,0.099372385,0.925794315,7.46E-155,68.93167331,0.985547766,0.008315972,0.370565046
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
9.740737915,484.2122883,22.0048242,0.684203793,1.941131229,4.733570152,87.14693166,0.803687149,0.645913034,0.90595926,1.667119944,0.920905861,7.46E-155,55.49181402,0.759900821,0.183611111,0
11.67382813,518.1865761,22.76371183,0.624423258,1.590224248,3.518658836,17.79048117,0.762948971,0.582091133,0.89427333,0.700069735,0.98489026,7.46E-155,54.45232849,0.749700433,0.233263889,0
7.463668823,844.8515607,29.06633036,0.86501587,3.829470164,16.20948402,198.6308926,0.919495134,0.845471302,0.94485936,2.042015342,0.896966105,7.46E-155,61.88433068,0.913322647,0.042135417,0.591207681
1.940567017,362.2110308,19.03184255,0.978359949,9.859394236,99.4134847,39.46101813,0.987378113,0.974915538,0.989558124,0.310251046,0.952312707,7.46E-155,64.34253627,0.965662214,0.023923611,0.49263623
0.99307251,175.9158696,13.263328,0.988142273,13.36814495,180.5015813,26.84128312,0.993096314,0.986240289,0.994486185,0.192364017,0.933219497,7.46E-155,65.3132125,0.971650931,0.019131944,0.399782135
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,69.33021407,,0.007586806,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0.208068848,37.9855225,6.163239611,0.997330486,29.75331655,890.7626076,14.22308229,0.998448408,0.996899222,0.99860203,0.092189679,0.836135284,7.46E-155,69.30050168,0.985749972,0.007638889,0.254237288
3.713195801,647.0605936,25.43738575,0.956865559,6.793145953,47.40333756,67.01924686,0.974739274,0.950116652,0.982802228,0.494246862,0.954652609,7.46E-155,64.46398046,0.961326488,0.023263889,0.67221135
5.423171997,984.721605,31.38027414,0.939388021,5.696895416,33.58041653,133.0150976,0.964384899,0.930038233,0.976001297,0.90223152,0.940848612,7.46E-155,63.47418728,0.95092307,0.02921875,0.693833
5.815765381,1084.206134,32.92728556,0.937833856,5.565067857,32.06287345,107.7675384,0.96346085,0.928256809,0.975327587,0.743165969,0.956472276,7.46E-155,63.08213218,0.950234817,0.031979167,0.683396356
5.156188965,970.8981399,31.15923844,0.945378048,5.96263044,36.70166633,83.87001395,0.967941301,0.936910362,0.979538863,0.59679219,0.962174266,7.46E-155,64.3488441,0.95981378,0.023888889,0.718263718
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,65.06060002,,0.020277778,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,63.27250532,,0.030607639,0
0.330307007,55.16676338,7.427433162,0.995622178,22.7497694,525.2808752,11.31122734,0.997454695,0.994915868,0.997924224,0.090271967,0.910267481,7.46E-155,62.45327183,0.954750844,0.036961806,0.109577583
0.049484253,6.977006374,2.64140235,0.999129878,53.38360699,2851.724711,4.113493724,0.999494427,0.99898911,0.9996333,0.029846583,0.741985446,7.46E-155,61.81509772,0.949896802,0.0428125,0.018312102
2.556533813,290.3912951,17.04087131,0.954681932,6.677347877,46.39733839,19.66091353,0.973449391,0.947603717,0.982103815,0.276080893,0.970356534,7.46E-155,67.17983689,0.977688538,0.012447917,0.803184189
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,106.1318259,,0.026163194,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,102.8560334,,0.055625,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,102.4784867,,0.060677083,0
7.545532227,545.6294483,23.35871247,0.801562977,2.930512593,9.784720142,115.4394351,0.880008826,0.774415533,0.936155504,1.744316597,0.907204159,7.46E-155,102.4376727,0.878046005,0.06125,0.620889749
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,104.5563739,,0.037604167,0
0.286499023,45.60597678,6.753219734,0.995682158,23.59747772,559.1111855,21.61603905,0.997489582,0.994985466,0.99788391,0.147873082,0.792570589,7.46E-155,69.03256991,0.982859839,0.008125,0.309734513
0.6381073,107.9166962,10.38829612,0.991430931,16.28411381,266.8787779,36.92004881,0.995014015,0.990052891,0.996148099,0.239225941,0.85027029,7.46E-155,66.93261068,0.973596336,0.013177083,0.309372157
22.65296936,2037.970312,45.14388455,0.615726953,1.798572897,4.677640029,129.8468619,0.757106214,0.573209819,0.842412987,2.270711297,0.971966054,7.46E-155,55.22968425,0.756365937,0.195034722,0.291498486
0.098754883,20.61489048,4.540362373,0.998829907,45.97821586,2115.730728,11.90226639,0.999320094,0.99864065,0.999532742,0.058437936,0.747330828,7.46E-155,61.52063454,0.933764154,0.045815972,0.016399553
0.614990234,104.2648916,10.21101815,0.991371121,16.65080901,279.7885167,47.64121339,0.994979155,0.989983518,0.995845859,0.303835425,0.800024073,7.46E-155,63.669468,0.955007197,0.027934028,0.177823199
22.05557251,1866.612794,43.20431453,0.61816178,1.647680579,3.838649721,90.31328452,0.75879422,0.575768668,0.847520242,1.733403068,0.978707311,7.46E-155,97.15858384,0.76103254,0.206545139,0.215599657
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,103.4197175,,0.048854167,0
12.22366333,1358.204082,36.85382046,0.796299455,2.798423108,8.855256687,278.4594142,0.876722673,0.768642645,0.922470426,2.657810321,0.910066423,7.46E-155,99.66584402,0.825447636,0.115954861,0.293152715
0.31149292,53.84169267,7.337689873,0.9961316,23.55161288,556.2007502,10.76363319,0.997751078,0.995507215,0.998641491,0.068305439,0.91251045,7.46E-155,104.0604716,0.949394806,0.042152778,0.080999243
0.506195068,88.61663843,9.413641083,0.993795363,18.56770708,345.8570531,18.50711297,0.996391313,0.992795649,0.998051774,0.111645746,0.908599294,7.46E-155,105.3844281,0.961751407,0.031076389,0.172062905
3.106704712,435.1028687,20.85911956,0.952384992,6.624718325,44.93596064,117.2421548,0.972090761,0.944960448,0.980782481,0.909588563,0.882022904,7.46E-155,61.80278728,0.932485333,0.042934028,0.510393981
18.34860229,1818.61162,42.64518285,0.692159882,2.064155696,5.369981156,292.3612971,0.809174588,0.654763514,0.873406208,3.248570432,0.929367157,7.46E-155,57.28218718,0.814232671,0.121579861,0.484201223
2.9087677,424.6292661,20.60653455,0.957256161,7.032669965,50.78138978,106.56053,0.974968294,0.950563174,0.985012181,0.785460251,0.890131986,7.46E-155,62.14046824,0.934091624,0.039722222,0.511945392
7.97618103,992.9546471,31.51118289,0.873139911,3.812780144,15.68047502,192.716318,0.924471174,0.854646952,0.951158055,1.767398884,0.914947827,7.46E-155,63.12239975,0.934154053,0.031684028,0.720990674
2.180618286,299.265939,17.29930458,0.966246055,7.862276276,62.90618896,66.08751743,0.98026684,0.960923077,0.988668547,0.52486053,0.903326071,7.46E-155,67.4227315,0.973573505,0.011770833,0.71319797
0.374328613,54.90815678,7.410003832,0.99361559,20.03868112,408.4142566,30.67025802,0.996286666,0.99258712,0.997031931,0.232391911,0.755542397,7.46E-155,73.4561614,0.992620842,0.002934028,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,69.81326087,,0.006788194,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,65.372733,,0.018871528,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,62.9612287,,0.032881944,0
2.20930481,295.2906819,17.18402403,0.965501768,7.802363761,62.85392258,40.61586471,0.979829751,0.960066341,0.985913234,0.401220363,0.939785768,7.46E-155,64.88212266,0.96175982,0.021128472,0.639193596
0.014434814,2.275828416,1.508584905,0.999729931,104.5108486,10924.22393,2.600662483,0.999843098,0.99968622,0.999870994,0.016562064,0.499914174,7.46E-155,64.69357294,0.966248679,0.022065972,0.009353079
0.427642822,64.31667419,8.019767714,0.9933762,18.73837762,352.4896756,26.46527197,0.996147235,0.992309315,0.99714542,0.187482566,0.81991461,7.46E-155,65.25061041,0.96632577,0.019409722,0.247644684
7.676696777,893.337953,29.88875964,0.862315941,3.746701352,15.14507241,312.2799163,0.917839381,0.842429129,0.940470099,2.876882845,0.846805809,7.46E-155,61.00600192,0.892334839,0.051579861,0.479228747
0.17767334,27.92878188,5.284768858,0.997360545,29.72631214,884.7555302,11.69069038,0.998465868,0.99693409,0.998922581,0.077301255,0.816811626,7.46E-155,63.24304487,0.956594396,0.030815972,0.076963079
0.881515503,123.4652122,11.1114901,0.985843491,12.55812474,158.7577729,41.56426081,0.991754237,0.983576467,0.994362371,0.315411437,0.852655717,7.46E-155,65.95322327,0.970551312,0.016510417,0.45626072
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,66.33983592,,0.015104167,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,64.38370193,,0.023697917,0
1.100463867,39.49883858,6.284810147,0.937955739,5.664970327,33.42680601,3.514365411,0.963525372,0.928381143,0.982999883,0.155264993,0.961037444,7.46E-155,66.89841409,0.971158701,0.01328125,0.832713755
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,60.5670314,,0.057065972,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,61.04122708,,0.051163194,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,66.61812686,,0.014166667,0
1.902114868,115.2813766,10.73691653,0.934940568,5.599758339,32.74083272,17.82848675,0.961737407,0.924938839,0.975575793,0.410983264,0.932275324,7.46E-155,68.55832341,0.976028505,0.0090625,0.875595806
0.062164307,4.965333172,2.228302756,0.998110131,35.85219933,1287.271814,2.607810321,0.998901701,0.997804609,0.999261452,0.033995816,0.770155524,7.46E-155,61.06487026,0.937860527,0.050885417,0.033630069
2.810714722,173.8672422,13.18587283,0.908828864,4.60494875,22.51172585,25.79605997,0.946104797,0.895114286,0.966981163,0.539225941,0.935008253,7.46E-155,64.568951,0.957321227,0.022708333,0.800122249
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,59.54409514,,0.072222222,0
0.746002197,116.2035738,10.77977615,0.988949125,14.58214106,216.326467,39.87479079,0.993567024,0.987175432,0.99437402,0.310216179,0.849816316,7.46E-155,65.64477102,0.96929155,0.017725694,0.381586917
0.22303772,31.12561149,5.579033204,0.996101629,25.09499112,633.5556647,16.11471409,0.997733643,0.995472423,0.998085886,0.125383543,0.773421439,7.46E-155,68.29209861,0.979769472,0.009635417,0.225941423
1.396133423,180.6042209,13.43890698,0.976069172,9.679834777,95.92472529,45.84776848,0.986035912,0.972266821,0.988816057,0.439051604,0.888880559,7.46E-155,68.10824281,0.97678622,0.010052083,0.692185008
0.480926514,67.86484739,8.238012344,0.992238856,17.12486688,294.8429276,23.70352162,0.995484758,0.990989904,0.996618641,0.182949791,0.847138205,7.46E-155,64.63924297,0.965931541,0.02234375,0.257357184
0.236404419,33.89930522,5.822310986,0.996191542,24.6336271,608.582802,12.98591353,0.997785948,0.995576799,0.998238814,0.098012552,0.832352809,7.46E-155,66.99021027,0.979861014,0.013003472,0.223834197
3.942596436,518.5435232,22.77155074,0.938418037,5.747241802,34.54420043,72.96171548,0.963808762,0.928927329,0.97319216,0.793165969,0.938384737,7.46E-155,64.01484035,0.951812062,0.025798611,0.69093178
0.028091431,3.978836382,1.994702079,0.999459888,71.02424663,5047.262623,3.454114365,0.999686195,0.999372488,0.999723236,0.024930265,0.620089151,7.46E-155,62.73124779,0.951175376,0.034670139,0.0128522
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,80.17200344,,0.000625,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
9.723587036,1028.9584,32.07738144,0.825784181,3.172788615,11.35237455,136.5654812,0.895252697,0.801477391,0.926242939,1.739295676,0.94180322,7.46E-155,62.92696916,0.926663152,0.033142361,0.813665203
2.57762146,342.0413102,18.49435887,0.958402866,7.100661143,51.53636075,84.2693166,0.975646307,0.951885717,0.981885819,0.723396095,0.892137353,7.46E-155,60.23519233,0.907025948,0.061597222,0.413553719
1.542816162,198.230712,14.07944289,0.974315831,9.061359172,83.16333799,45.11464435,0.985007684,0.970240137,0.989479574,0.388389121,0.900377449,7.46E-155,62.44104965,0.942051765,0.037065972,0.42030953
4.197616577,436.3004679,20.88780668,0.9151154,4.890971557,25.18680799,108.2388075,0.949884652,0.902280852,0.964077917,1.215062762,0.891339221,7.46E-155,65.30140566,0.955493637,0.019184028,0.754389864
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,73.18230339,,0.003125,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,82.11775008,,0.000399306,0
0.116210938,19.26687259,4.389404582,0.998200043,37.8330605,1435.34851,12.91757322,0.998953983,0.99790906,0.999037601,0.082601116,0.706589635,7.46E-155,67.29025669,0.982340575,0.012135417,0.11630847
0.133514404,25.3786664,5.037724327,0.998110147,37.71442078,1423.362858,21.31558577,0.998901707,0.99780462,0.999206323,0.113075314,0.63243493,7.46E-155,62.62809532,0.956407548,0.035503472,0.043051006
4.226654053,703.0131192,26.51439457,0.948817229,6.212034297,39.85381367,70.36140167,0.969980078,0.940861351,0.979468988,0.562482566,0.956176506,7.46E-155,66.68246796,0.970282938,0.013958333,0.802554028
3.744674683,653.5673123,25.56496259,0.956305104,6.775738336,47.19447224,70.27036262,0.974408223,0.949471385,0.982683017,0.530613668,0.952926016,7.46E-155,66.22651385,0.970680054,0.015503472,0.756210756
0.047317505,9.174385073,3.028924739,0.999309877,64.04396262,4105.259212,9.036645746,0.999599027,0.999198215,0.999638892,0.04776848,0.568945898,7.46E-155,65.63627211,0.973714917,0.017760417,0.021052632
2.263565063,394.5343101,19.86288776,0.972472784,8.758546603,78.25588239,70.80906555,0.983926539,0.968111435,0.987839247,0.493933054,0.921435877,7.46E-155,62.938359,0.951999168,0.033055556,0.470228158
5.821838379,845.2698757,29.07352534,0.921298033,4.937116296,25.79308317,62.86492329,0.953593548,0.909340655,0.968103161,0.646966527,0.967424895,7.46E-155,68.75402299,0.978435115,0.008663194,0.910813226
2.511047363,386.013377,19.64722314,0.965709429,7.798256798,62.28886689,64.65889121,0.979951882,0.960305691,0.986011296,0.510320781,0.926670746,7.46E-155,63.50786373,0.956606387,0.028993056,0.559366755
3.123519897,430.4577103,20.74747479,0.954357698,6.615298914,45.22823451,34.25146444,0.973257724,0.947230597,0.982846415,0.352824268,0.965161535,7.46E-155,68.30777713,0.979630318,0.009600694,0.841228826
0.086700439,18.9556841,4.353812594,0.998949891,50.24667829,2527.904752,14.76422594,0.999389827,0.998780026,0.999485627,0.069072524,0.659141499,7.46E-155,62.52111566,0.954958296,0.036388889,0.024208566
2.114074707,405.5394397,20.13800982,0.976396197,9.555279466,93.29913683,75.29637378,0.986227617,0.972644913,0.989441818,0.480927476,0.918727647,7.46E-155,63.85982123,0.955638674,0.026736111,0.483568075
0.604507446,109.1296109,10.4465119,0.992418351,17.26680377,299.5418137,36.40617155,0.995589341,0.991198136,0.996659136,0.218131102,0.853996654,7.46E-155,65.50250385,0.971296413,0.018315972,0.293369056
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,69.36013115,,0.007534722,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,68.17627989,,0.009895833,0
2.857147217,430.1030387,20.73892569,0.96085396,7.284023191,54.86656461,41.47587169,0.977092454,0.954709664,0.982164913,0.456101813,0.957781867,7.46E-155,69.75807658,0.982841338,0.006875,0.862308762
0.070144653,14.01549527,3.743727456,0.999159889,53.36202952,2848.636678,6.863493724,0.999511864,0.999023967,0.999691735,0.034972106,0.785691559,7.46E-155,61.18505627,0.941215667,0.049496528,0.015878495
2.949905396,509.2349538,22.56623482,0.963311378,7.605700834,59.18460998,119.0117852,0.978540028,0.957540587,0.984450026,0.788912134,0.897687156,7.46E-155,62.00222951,0.941059526,0.041006944,0.483602973
6.148361206,998.2118999,31.59449161,0.925027637,5.051575619,26.74861557,113.2082287,0.955824856,0.913601155,0.969397504,0.884937238,0.950328496,7.46E-155,66.82523247,0.969878935,0.013506944,0.860673352
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0.041824341,6.376655231,2.525203998,0.999279874,60.45405263,3660.915882,4.641701534,0.999581593,0.999163361,0.999622418,0.032391911,0.681443812,7.46E-155,70.30677417,0.98966765,0.006059028,0.093506494
1.712738037,330.740234,18.18626498,0.981308964,10.63934244,114.9753426,41.21516736,0.989104095,0.978326911,0.99173593,0.313493724,0.945455387,7.46E-155,66.11133509,0.974371687,0.015920139,0.558922559
1.535415649,307.6091716,17.53879048,0.983217026,11.4014992,131.3719365,74.70066248,0.990219847,0.980535345,0.99229764,0.438110181,0.893709176,7.46E-155,63.36713745,0.957662395,0.029947917,0.366972477
1.826400757,358.9690785,18.94647932,0.979908705,10.37108616,109.1343961,71.59107392,0.988284754,0.976706755,0.99103651,0.455927476,0.912705354,7.46E-155,63.61048883,0.959280378,0.028315972,0.426713533
0.366043091,54.94675701,7.412607976,0.994364123,20.42556304,422.5153769,19.23960948,0.99672249,0.993455722,0.997316785,0.14944212,0.846758599,7.46E-155,66.13032067,0.975076295,0.015850694,0.260728745
0.659408569,107.0142812,10.34477072,0.990742934,15.81171659,253.5841982,30.64198047,0.994613028,0.989255076,0.995343797,0.239574616,0.874682376,7.46E-155,62.99344995,0.954417795,0.032638889,0.221854305
2.456298828,394.0631675,19.85102434,0.968644116,8.040468683,65.94220799,42.71059972,0.981677753,0.96369121,0.987801682,0.357635983,0.952552683,7.46E-155,62.13667362,0.944841527,0.039756944,0.46445276
0.171966553,31.74116897,5.633930153,0.997660425,32.74156803,1072.986095,20.07782427,0.998640226,0.997282301,0.999102085,0.109972106,0.723177348,7.46E-155,60.43815891,0.931516335,0.058784722,0.034777651
2.077377319,323.5464911,17.98739812,0.971730114,8.63793304,76.05760573,54.4775802,0.983490641,0.96725384,0.987524608,0.451847978,0.926293707,7.46E-155,62.93152151,0.948699086,0.033107639,0.476530332
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,inf,,0,
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,72.57532499,,0.00359375,0
0.50289917,63.55103111,7.971890059,0.991191561,16.26436698,273.1002223,11.11997908,0.994874525,0.989775321,0.995855524,0.130718271,0.923419597,7.46E-155,68.0338755,0.982735341,0.010225694,0.475512021
0.424484253,59.38388534,7.706094039,0.993316217,18.18894045,333.1396547,14.72377964,0.996112329,0.992239773,0.997073919,0.122419805,0.891487898,7.46E-155,65.73937356,0.974776328,0.01734375,0.284896206
0.932327271,130.098795,11.40608588,0.98590252,12.211507,150.4862104,21.05073222,0.991788867,0.983645158,0.994061791,0.182845188,0.929180089,7.46E-155,66.61280788,0.976749558,0.014184028,0.516281824
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,62.26172829,,0.038628472,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,64.31426383,,0.024079861,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,65.99913221,,0.016336806,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,64.74859118,,0.021788194,0
0.05480957,8.997639215,2.99960651,0.99912987,55.00813548,3041.727923,6.340934449,0.999494424,0.998989104,0.999534003,0.042398884,0.69159102,7.46E-155,65.49838926,0.972741325,0.018333333,0
5.163406372,864.4151802,29.40093842,0.936777227,5.625142343,32.91015887,133.0583682,0.962832651,0.927046714,0.971487978,1.015132497,0.932592788,7.46E-155,64.42205048,0.953870984,0.023489583,0.744765139
4.376907349,774.222756,27.8248586,0.9488463,6.289368333,40.77332025,124.0833682,0.96999738,0.940894918,0.97689748,0.884693166,0.929825817,7.46E-155,63.82331389,0.952018538,0.026961806,0.671878301
2.697723389,474.0600278,21.7729196,0.96668669,8.025691084,65.68447425,115.0905509,0.980526958,0.961433116,0.984214463,0.795746165,0.893720734,7.46E-155,64.41243155,0.954854481,0.023541667,0.583282114
2.239517212,416.9056822,20.41826834,0.97449322,9.090932893,84.01395083,69.29285216,0.985111946,0.970445545,0.988297829,0.488598326,0.927245159,7.46E-155,66.89841409,0.972579643,0.01328125,0.671814672
1.709701538,325.5354998,18.04260236,0.981190124,10.53983753,112.5526832,43.44257322,0.98903449,0.978189223,0.992451083,0.294979079,0.941588274,7.46E-155,66.30998738,0.973551188,0.015208333,0.572265625
1.277160645,236.6083211,15.38207792,0.985006969,12.11651162,149.4600242,47.10658996,0.991265829,0.982607945,0.992656649,0.324476987,0.912860497,7.46E-155,62.80803841,0.953015066,0.0340625,0.315899582
2.09312439,368.1875259,19.1882132,0.975295841,9.127314196,84.59287874,51.48783124,0.985582608,0.971373078,0.989089343,0.361366806,0.93878673,7.46E-155,64.27374809,0.961448607,0.024305556,0.524779362
1.5209198,271.4876982,16.47688375,0.981636939,10.83715565,119.0906687,50.11300558,0.989295908,0.978706394,0.991652952,0.364330544,0.919206044,7.46E-155,66.59688992,0.974512645,0.014236111,0.576008273
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,68.63385479,,0.00890625,0
13.84623718,777.2301823,27.8788483,0.639537269,1.679144375,3.850054247,26.77412831,0.77350673,0.598312662,0.875445547,0.893933054,0.984844569,7.46E-155,54.65614819,0.76022146,0.222569444,0
0,0,0,1,,,0,1,1,1,0,1,7.46E-155,68.26091036,,0.009704861,0
