f1,f2,f3,f4,f5,f6,f7
-48,-55,-55,-52,-65,-80,-82
-53,-56,-51,-50,-61,-83,-81
-54,-55,-50,-49,-60,-84,-81
-53,-58,-51,-50,-62,-84,-81
-53,-54,-54,-50,-61,-82,-84
-52,-55,-52,-52,-62,-82,-84
-52,-56,-53,-50,-62,-84,-81
-52,-55,-51,-49,-62,-86,-84
-53,-55,-52,-46,-63,-86,-85
-53,-55,-51,-49,-65,-86,-84
-52,-54,-51,-49,-63,-87,-84
-52,-56,-51,-48,-64,-87,-84
-51,-55,-51,-48,-63,-88,-84
-52,-56,-51,-46,-63,-86,-82
-52,-55,-51,-49,-64,-87,-84
-51,-55,-52,-49,-64,-86,-83
-52,-54,-52,-49,-63,-86,-81
-52,-55,-52,-49,-63,-88,-85
-51,-55,-52,-48,-63,-87,-85
-52,-57,-53,-49,-61,-88,-85
-52,-56,-52,-49,-63,-87,-85
-52,-56,-52,-50,-65,-86,-84
-52,-56,-51,-50,-65,-87,-82
-51,-58,-52,-48,-68,-86,-84
-52,-56,-52,-49,-61,-86,-81
-52,-55,-52,-50,-61,-86,-84
-52,-56,-52,-44,-63,-87,-84
-52,-55,-52,-43,-61,-86,-83
-51,-57,-52,-49,-60,-84,-83
-46,-53,-51,-49,-68,-79,-85
-48,-51,-53,-48,-64,-81,-79
-49,-58,-49,-51,-59,-89,-79
-51,-55,-56,-49,-58,-84,-84
-50,-51,-51,-49,-63,-79,-80
-52,-57,-53,-47,-57,-80,-83
-50,-52,-55,-49,-64,-80,-86
-46,-52,-53,-44,-60,-79,-86
-45,-54,-53,-45,-68,-75,-84
-46,-53,-53,-43,-59,-83,-78
-49,-62,-52,-49,-63,-82,-83
-48,-57,-53,-43,-64,-81,-85
-49,-53,-50,-45,-64,-74,-85
-48,-54,-56,-49,-66,-81,-80
-49,-53,-55,-52,-57,-86,-86
-51,-52,-53,-51,-59,-86,-78
-48,-52,-49,-52,-63,-79,-77
-46,-52,-51,-55,-60,-80,-76
-50,-52,-49,-45,-64,-76,-78
-52,-51,-47,-49,-64,-80,-78
-47,-53,-50,-52,-65,-80,-78
-49,-54,-50,-52,-60,-85,-88
-53,-53,-52,-55,-60,-82,-84
-53,-56,-55,-51,-62,-78,-82
-52,-54,-49,-52,-58,-81,-82
-48,-58,-54,-46,-66,-85,-88
-51,-55,-59,-51,-58,-87,-81
-49,-56,-57,-51,-65,-87,-81
-53,-54,-54,-51,-61,-84,-77
-50,-49,-57,-49,-61,-82,-86
-49,-47,-51,-52,-62,-89,-80
-52,-53,-57,-52,-57,-83,-83
-53,-48,-52,-52,-59,-81,-82
-49,-56,-45,-42,-66,-83,-80
-49,-50,-55,-60,-61,-78,-81
-49,-50,-55,-49,-54,-85,-76
-47,-57,-50,-45,-60,-82,-84
-50,-54,-51,-46,-63,-79,-84
-47,-52,-49,-43,-57,-80,-79
-51,-53,-57,-51,-60,-76,-79
-50,-49,-51,-50,-61,-83,-85
-49,-54,-52,-52,-63,-83,-85
-51,-55,-46,-54,-63,-84,-79
-52,-54,-53,-49,-63,-86,-81
-48,-57,-52,-51,-62,-86,-81
-49,-49,-53,-45,-58,-87,-89
-50,-51,-54,-43,-66,-78,-78
-49,-53,-51,-42,-63,-79,-88
-49,-57,-51,-44,-57,-85,-79
-51,-52,-58,-49,-60,-84,-74
-50,-56,-47,-52,-58,-88,-76
-52,-48,-52,-54,-63,-78,-80
-53,-50,-50,-49,-61,-83,-84
-53,-47,-54,-53,-59,-83,-84
-51,-58,-56,-48,-61,-79,-82
-45,-55,-57,-47,-61,-78,-80
-49,-50,-51,-44,-60,-83,-79
-45,-51,-50,-51,-57,-80,-79
-49,-56,-47,-50,-58,-77,-84
-47,-58,-51,-43,-65,-80,-80
-47,-54,-56,-47,-62,-78,-83
-49,-55,-53,-48,-61,-79,-78
-47,-57,-52,-44,-67,-78,-75
-50,-62,-57,-45,-62,-81,-78
-46,-56,-60,-46,-65,-84,-85
-51,-55,-53,-50,-63,-79,-86
-46,-48,-53,-49,-59,-80,-78
-46,-58,-53,-48,-60,-79,-79
-49,-45,-50,-48,-61,-79,-84
-49,-49,-47,-50,-59,-79,-88
-49,-53,-50,-54,-62,-77,-82
-52,-54,-55,-55,-60,-74,-78
-48,-56,-49,-52,-60,-82,-73
-54,-57,-53,-54,-62,-77,-75
-48,-54,-49,-59,-63,-78,-80
-52,-53,-50,-52,-63,-84,-88
-53,-52,-48,-50,-62,-81,-80
-53,-53,-51,-50,-66,-82,-82
-46,-56,-54,-51,-62,-80,-79
-47,-58,-50,-55,-64,-76,-74
-48,-47,-52,-56,-61,-77,-77
-49,-50,-50,-45,-64,-79,-77
-47,-51,-56,-50,-60,-78,-80
-52,-50,-52,-49,-63,-80,-85
-48,-47,-51,-52,-60,-74,-79
-47,-51,-54,-50,-64,-75,-82
-49,-52,-53,-49,-64,-77,-83
-45,-56,-55,-46,-68,-79,-78
-46,-58,-54,-48,-63,-78,-75
-51,-51,-59,-46,-60,-80,-82
-53,-56,-54,-53,-62,-88,-85
-50,-58,-54,-50,-65,-79,-89
-52,-51,-53,-54,-68,-88,-84
-51,-62,-53,-51,-64,-86,-79
-51,-51,-54,-53,-59,-86,-85
-50,-68,-48,-56,-63,-80,-77
-48,-52,-54,-52,-63,-80,-77
-52,-53,-54,-49,-63,-85,-79
-51,-54,-54,-54,-62,-85,-78
-54,-54,-55,-52,-61,-86,-78
-52,-54,-54,-51,-63,-87,-78
-52,-53,-56,-49,-62,-83,-80
-47,-56,-54,-51,-63,-81,-86
-51,-57,-54,-55,-62,-87,-81
-49,-54,-52,-56,-60,-85,-73
-49,-54,-50,-51,-66,-78,-82
-46,-47,-47,-50,-65,-79,-84
-51,-54,-44,-52,-56,-79,-79
-48,-47,-50,-53,-61,-82,-79
-47,-56,-57,-52,-62,-79,-87
-51,-55,-50,-53,-62,-78,-84
-51,-58,-59,-52,-64,-78,-84
-53,-62,-57,-49,-61,-88,-87
-48,-59,-54,-55,-60,-84,-87
-50,-59,-60,-51,-64,-86,-85
-51,-54,-54,-55,-58,-88,-85
-49,-58,-50,-56,-64,-81,-81
-48,-58,-50,-53,-62,-81,-87
-48,-51,-54,-51,-58,-80,-77
-48,-54,-53,-51,-61,-77,-80
-46,-51,-55,-42,-62,-79,-78
-49,-53,-52,-52,-64,-74,-84
-50,-55,-52,-47,-65,-83,-91
-47,-46,-53,-46,-59,-79,-79
-49,-51,-52,-44,-60,-77,-77
-48,-53,-51,-43,-64,-74,-77
-46,-54,-47,-51,-57,-80,-73
-49,-52,-48,-48,-59,-79,-78
-49,-51,-50,-53,-64,-79,-78
-53,-54,-56,-52,-63,-81,-85
-54,-55,-50,-48,-64,-80,-78
-51,-56,-51,-47,-62,-79,-85
-48,-55,-53,-51,-63,-82,-86
-50,-57,-59,-43,-62,-76,-78
-50,-53,-52,-50,-61,-79,-83
-47,-58,-56,-51,-70,-81,-86
-52,-57,-52,-52,-70,-87,-77
-52,-60,-51,-54,-61,-86,-87
-55,-60,-50,-55,-63,-88,-87
-55,-60,-51,-53,-63,-85,-87
-53,-58,-51,-51,-62,-84,-85
-53,-68,-50,-51,-77,-85,-87
-58,-56,-47,-62,-36,-85,-84
-61,-52,-49,-56,-46,-84,-83
-55,-50,-51,-61,-48,-82,-79
-61,-52,-43,-60,-47,-89,-85
-58,-59,-44,-57,-54,-82,-89
-59,-52,-59,-61,-54,-87,-89
-59,-51,-56,-59,-51,-87,-86
-59,-52,-56,-59,-51,-89,-84
-59,-52,-56,-59,-51,-89,-87
-59,-52,-57,-59,-50,-88,-88
-59,-53,-57,-60,-51,-89,-95
-59,-54,-59,-60,-50,-87,-86
-59,-53,-56,-59,-51,-87,-89
-59,-53,-57,-59,-50,-88,-88
-59,-57,-56,-61,-52,-86,-85
-60,-54,-54,-60,-64,-88,-88
-59,-53,-57,-60,-51,-87,-88
-58,-52,-58,-60,-52,-86,-89
-59,-52,-56,-58,-55,-88,-87
-59,-52,-55,-60,-55,-87,-88
-59,-51,-54,-59,-55,-87,-88
-59,-51,-55,-59,-53,-88,-88
-59,-56,-55,-59,-54,-87,-88
-59,-52,-55,-59,-55,-88,-85
-58,-51,-56,-59,-54,-87,-87
-59,-50,-55,-59,-54,-88,-87
-59,-50,-55,-59,-53,-86,-87
-59,-50,-59,-59,-55,-85,-87
-59,-51,-55,-59,-54,-87,-88
-59,-51,-57,-59,-53,-87,-92
-59,-53,-56,-60,-53,-85,-86
-59,-53,-57,-62,-55,-88,-85
-58,-52,-57,-60,-52,-86,-88
-58,-50,-54,-60,-53,-86,-89
-59,-52,-57,-60,-54,-91,-89
-59,-52,-55,-59,-52,-88,-87
-57,-52,-56,-60,-52,-91,-85
-57,-51,-56,-57,-50,-88,-86
-57,-50,-58,-60,-51,-87,-88
-60,-50,-57,-60,-50,-89,-86
-59,-51,-56,-58,-51,-95,-84
-58,-51,-56,-58,-50,-88,-88
-59,-51,-56,-58,-50,-88,-86
-59,-50,-57,-59,-51,-87,-85
-59,-51,-57,-59,-52,-87,-86
-59,-50,-57,-61,-51,-85,-86
-59,-51,-54,-60,-50,-87,-86
-59,-51,-57,-59,-51,-89,-86
-59,-51,-56,-61,-50,-86,-86
-59,-50,-57,-60,-49,-91,-86
-59,-51,-57,-60,-49,-87,-88
-59,-53,-55,-60,-51,-87,-87
-59,-52,-57,-58,-50,-86,-88
-59,-52,-57,-60,-49,-86,-88
-60,-53,-59,-59,-53,-86,-86
-57,-52,-56,-62,-52,-92,-85
-56,-51,-43,-59,-47,-83,-89
-55,-52,-46,-59,-53,-88,-84
-56,-58,-48,-60,-51,-85,-85
-63,-58,-52,-59,-51,-88,-94
-57,-61,-53,-59,-52,-87,-89
-58,-61,-52,-61,-53,-85,-88
-57,-57,-51,-60,-53,-85,-89
-57,-60,-49,-61,-54,-85,-88
-57,-61,-56,-60,-53,-86,-86
-58,-54,-52,-61,-53,-85,-89
-55,-56,-47,-54,-49,-81,-79
-58,-55,-55,-54,-49,-78,-79
-63,-54,-50,-55,-50,-85,-79
-58,-55,-53,-59,-52,-81,-84
-59,-59,-52,-60,-51,-87,-86
-57,-55,-57,-59,-48,-85,-84
-59,-57,-53,-58,-55,-85,-86
-59,-59,-52,-59,-53,-87,-87
-59,-56,-53,-60,-49,-85,-84
-58,-56,-56,-61,-52,-85,-85
-58,-59,-56,-60,-50,-86,-83
-57,-57,-54,-58,-56,-84,-87
-55,-56,-48,-60,-55,-84,-84
-52,-61,-48,-60,-51,-80,-80
-54,-57,-50,-61,-53,-83,-82
-55,-53,-51,-62,-56,-85,-87
-58,-55,-51,-66,-54,-86,-85
-58,-53,-49,-60,-48,-86,-91
-55,-48,-49,-62,-55,-86,-91
-59,-57,-50,-59,-50,-89,-80
-64,-55,-52,-74,-53,-89,-80
-62,-62,-49,-66,-47,-93,-80
-64,-57,-53,-64,-47,-88,-91
-64,-59,-51,-62,-51,-88,-91
-63,-56,-53,-60,-49,-88,-88
-61,-58,-54,-63,-47,-88,-81
-63,-57,-52,-64,-52,-88,-93
-64,-58,-50,-65,-50,-91,-85
-66,-57,-55,-64,-52,-91,-87
-61,-55,-54,-69,-53,-84,-89
-61,-61,-50,-64,-51,-84,-89
-60,-60,-51,-64,-53,-87,-87
-62,-63,-52,-70,-48,-87,-87
-64,-57,-53,-66,-48,-92,-87
-63,-54,-53,-65,-52,-92,-89
-63,-57,-57,-70,-50,-92,-87
-70,-59,-56,-64,-46,-88,-95
-65,-62,-49,-67,-45,-88,-94
-63,-59,-53,-70,-46,-86,-88
-61,-61,-52,-68,-45,-88,-88
-62,-61,-51,-68,-48,-88,-88
-63,-57,-53,-63,-48,-85,-92
-62,-55,-53,-65,-50,-88,-93
-64,-59,-52,-65,-50,-88,-85
-61,-60,-53,-61,-52,-87,-87
-60,-61,-58,-63,-49,-84,-85
-63,-57,-57,-62,-51,-89,-84
-63,-58,-50,-63,-48,-91,-85
-64,-54,-56,-66,-52,-88,-85
-63,-59,-51,-72,-55,-96,-92
-61,-57,-53,-65,-50,-87,-91
-61,-56,-49,-60,-52,-91,-85
-61,-55,-45,-55,-56,-85,-85
-61,-61,-49,-58,-54,-94,-85
-66,-59,-52,-63,-59,-88,-87
-61,-61,-51,-62,-54,-85,-91
-64,-60,-53,-60,-48,-89,-89
-65,-61,-56,-67,-50,-89,-91
-64,-66,-58,-70,-50,-89,-93
-63,-58,-57,-61,-52,-89,-93
-63,-57,-60,-69,-49,-93,-93
-64,-55,-55,-62,-49,-93,-85
-59,-62,-54,-62,-46,-87,-91
-64,-58,-49,-64,-49,-92,-91
-66,-54,-53,-71,-48,-92,-91
-66,-56,-56,-63,-50,-89,-91
-66,-54,-54,-64,-47,-89,-86
-67,-55,-56,-64,-50,-88,-87
-66,-56,-56,-66,-49,-89,-87
-66,-56,-55,-67,-48,-87,-87
-66,-57,-56,-64,-49,-89,-87
-66,-57,-55,-65,-48,-91,-87
-67,-57,-55,-65,-49,-88,-87
-68,-57,-54,-64,-51,-89,-87
-67,-56,-55,-64,-49,-91,-89
-65,-56,-54,-63,-49,-92,-89
-64,-55,-55,-66,-49,-88,-88
-67,-56,-52,-64,-51,-89,-85
-65,-57,-55,-64,-50,-92,-85
-65,-57,-56,-63,-48,-92,-85
-65,-57,-54,-70,-50,-88,-85
-66,-57,-55,-65,-51,-88,-88
-66,-59,-47,-67,-51,-94,-88
-66,-59,-45,-67,-52,-93,-92
-69,-58,-46,-66,-48,-95,-93
-65,-57,-45,-69,-48,-91,-94
-64,-59,-46,-65,-48,-91,-91
-63,-59,-45,-65,-47,-89,-92
-63,-58,-46,-66,-49,-93,-93
-63,-58,-47,-66,-48,-93,-92
-64,-59,-45,-65,-51,-93,-92
-64,-58,-45,-65,-51,-92,-92
-64,-60,-45,-66,-52,-92,-92
-64,-60,-44,-66,-52,-91,-92
-65,-57,-45,-66,-47,-92,-92
-64,-58,-45,-66,-48,-89,-93
-66,-58,-47,-68,-47,-88,-91
-67,-64,-47,-64,-50,-88,-91
-61,-60,-50,-63,-45,-88,-91
-64,-56,-51,-65,-49,-91,-94
-63,-56,-55,-60,-52,-86,-98
-64,-57,-53,-61,-50,-86,-98
-64,-54,-55,-59,-52,-88,-98
-61,-57,-54,-65,-52,-89,-88
-65,-56,-49,-61,-44,-88,-91
-64,-58,-51,-59,-40,-88,-87
-58,-57,-50,-60,-47,-84,-86
-60,-53,-50,-66,-39,-86,-86
-61,-56,-44,-61,-49,-91,-86
-61,-51,-49,-59,-56,-91,-89
-65,-52,-48,-63,-48,-91,-88
-69,-52,-48,-66,-48,-88,-87
-67,-52,-46,-66,-47,-89,-87
-67,-53,-46,-64,-48,-88,-87
-66,-52,-48,-71,-55,-88,-87
-65,-52,-46,-65,-49,-88,-87
-65,-52,-46,-64,-49,-88,-87
-65,-54,-46,-65,-51,-91,-89
-65,-51,-49,-63,-49,-92,-91
-64,-48,-54,-58,-52,-80,-88
-60,-52,-45,-58,-51,-87,-80
-57,-54,-46,-53,-44,-85,-84
-58,-54,-44,-59,-47,-83,-86
-55,-57,-49,-52,-53,-82,-86
-59,-53,-49,-56,-49,-83,-88
-60,-57,-58,-58,-50,-83,-88
-64,-55,-55,-58,-51,-89,-88
-64,-54,-52,-58,-52,-89,-88
-59,-53,-49,-59,-45,-89,-88
-60,-52,-49,-61,-51,-85,-81
-61,-58,-52,-61,-45,-92,-81
-60,-56,-43,-61,-50,-89,-87
-62,-57,-44,-61,-44,-89,-87
-62,-58,-49,-64,-42,-86,-89
-61,-54,-45,-66,-45,-88,-87
-60,-55,-47,-59,-54,-91,-80
-57,-59,-44,-60,-56,-87,-85
-56,-54,-48,-57,-51,-84,-89
-58,-54,-46,-55,-50,-87,-91
-58,-51,-46,-58,-50,-79,-87
-59,-55,-48,-59,-52,-86,-85
-57,-61,-54,-64,-48,-87,-91
-64,-55,-52,-61,-50,-92,-94
-62,-57,-50,-62,-49,-93,-86
-65,-58,-56,-61,-49,-89,-88
-62,-58,-50,-58,-47,-95,-87
-57,-52,-44,-59,-51,-88,-85
-55,-53,-47,-57,-50,-85,-85
-57,-52,-46,-60,-43,-88,-85
-64,-57,-48,-60,-39,-88,-85
-60,-51,-53,-63,-42,-87,-82
-63,-62,-49,-63,-45,-92,-86
-59,-52,-44,-57,-49,-85,-87
-58,-56,-52,-54,-52,-87,-84
-61,-57,-51,-56,-49,-88,-85
-59,-57,-56,-65,-49,-92,-91
-59,-57,-52,-71,-49,-92,-88
-59,-56,-56,-65,-49,-92,-88
-59,-56,-58,-66,-51,-92,-88
-60,-58,-55,-65,-50,-91,-86
-60,-58,-57,-68,-50,-96,-87
-61,-58,-58,-67,-50,-96,-85
-59,-57,-56,-65,-49,-91,-86
-61,-58,-57,-66,-49,-93,-86
-60,-57,-56,-65,-50,-96,-87
-61,-58,-56,-67,-50,-95,-88
-61,-57,-54,-67,-52,-89,-86
-58,-57,-55,-66,-51,-88,-87
-60,-57,-55,-65,-51,-94,-86
-60,-58,-56,-64,-52,-93,-86
-58,-56,-56,-64,-50,-82,-87
-61,-55,-55,-66,-61,-83,-92
-60,-56,-57,-65,-49,-85,-89
-60,-58,-56,-66,-51,-85,-89
-61,-56,-57,-65,-54,-85,-88
-61,-57,-57,-66,-55,-83,-87
-60,-57,-56,-64,-52,-84,-88
-61,-59,-56,-64,-50,-85,-87
-61,-56,-55,-63,-52,-84,-87
-58,-61,-56,-64,-49,-83,-87
-61,-56,-55,-63,-47,-85,-89
-61,-58,-48,-57,-52,-91,-92
-61,-55,-54,-72,-45,-89,-92
-62,-61,-52,-69,-42,-88,-92
-64,-57,-54,-69,-43,-88,-92
-63,-58,-54,-69,-43,-91,-92
-63,-59,-54,-77,-42,-91,-92
-64,-59,-55,-66,-44,-93,-92
-64,-59,-51,-67,-43,-88,-92
-62,-60,-55,-67,-43,-88,-92
-63,-58,-54,-67,-43,-88,-98
-62,-59,-53,-64,-44,-89,-98
-61,-62,-54,-69,-46,-93,-98
-62,-59,-52,-69,-46,-91,-98
-58,-57,-46,-56,-43,-89,-85
-60,-53,-48,-61,-46,-85,-85
-56,-55,-43,-57,-52,-93,-85
-57,-54,-54,-59,-51,-88,-87
-56,-55,-50,-59,-62,-84,-86
-58,-56,-46,-56,-62,-84,-87
-59,-54,-51,-59,-58,-80,-87
-58,-54,-53,-60,-47,-82,-83
-63,-54,-47,-64,-50,-83,-88
-58,-55,-57,-64,-47,-85,-89
-63,-57,-47,-64,-49,-86,-81
-63,-58,-50,-57,-46,-91,-93
-60,-54,-56,-65,-43,-88,-87
-59,-56,-49,-57,-45,-88,-88
-56,-56,-40,-62,-50,-86,-86
-63,-52,-43,-63,-51,-87,-88
-60,-56,-44,-53,-46,-87,-88
-64,-56,-48,-62,-53,-88,-87
-59,-56,-41,-54,-46,-89,-88
-60,-59,-51,-59,-53,-88,-88
-62,-58,-54,-61,-52,-88,-85
-61,-53,-50,-59,-46,-84,-93
-60,-56,-44,-59,-46,-81,-86
-64,-57,-52,-60,-40,-87,-87
-63,-56,-51,-57,-45,-88,-88
-61,-54,-52,-65,-49,-85,-91
-60,-63,-54,-63,-47,-88,-92
-61,-55,-52,-61,-44,-88,-92
-62,-58,-52,-63,-50,-87,-88
-63,-57,-55,-63,-49,-88,-81
-64,-63,-56,-64,-47,-92,-83
-71,-59,-52,-62,-48,-91,-83
-57,-53,-51,-57,-48,-88,-85
-61,-55,-46,-57,-46,-83,-85
-56,-53,-49,-60,-48,-82,-85
-61,-56,-52,-62,-52,-82,-87
-64,-58,-48,-63,-42,-85,-93
-58,-56,-44,-60,-47,-84,-85
-58,-51,-49,-61,-48,-88,-85
-57,-55,-45,-59,-50,-85,-85
-61,-52,-48,-57,-47,-85,-85
-59,-50,-51,-59,-51,-83,-85
-60,-52,-48,-61,-48,-83,-84
-61,-55,-45,-57,-53,-91,-82
-56,-51,-45,-54,-52,-79,-85
-56,-60,-55,-55,-53,-88,-85
-60,-60,-46,-54,-49,-81,-83
-58,-57,-46,-55,-50,-87,-85
-59,-56,-50,-60,-52,-81,-85
-57,-56,-49,-58,-50,-87,-85
-60,-58,-53,-55,-53,-83,-84
-61,-52,-49,-58,-51,-91,-84
-57,-57,-48,-59,-49,-88,-88
-58,-54,-49,-60,-55,-91,-93
-60,-59,-50,-58,-45,-87,-89
-61,-57,-50,-59,-46,-91,-89
-63,-53,-59,-62,-45,-88,-86
-63,-56,-51,-64,-49,-88,-89
-63,-57,-55,-60,-50,-86,-92
-62,-62,-55,-64,-42,-86,-92
-63,-56,-50,-56,-49,-89,-92
-61,-56,-52,-58,-52,-82,-85
-59,-49,-44,-61,-45,-89,-89
-60,-61,-49,-60,-50,-89,-88
-59,-55,-49,-60,-42,-92,-93
-61,-54,-50,-63,-42,-92,-93
-60,-49,-48,-62,-48,-85,-93
-59,-49,-45,-57,-52,-80,-82
-62,-56,-49,-58,-45,-85,-82
-65,-54,-53,-61,-43,-84,-83
-64,-59,-53,-63,-52,-87,-83
-62,-58,-52,-65,-49,-89,-84
-61,-54,-48,-64,-49,-89,-81
-57,-51,-49,-64,-52,-88,-81
-59,-52,-49,-55,-56,-83,-81
-57,-60,-47,-59,-50,-79,-88
-61,-56,-48,-62,-54,-88,-86
-60,-51,-51,-59,-54,-86,-89
-57,-56,-48,-66,-49,-84,-91
-61,-56,-47,-60,-48,-83,-87
-58,-49,-50,-61,-51,-83,-87
-58,-50,-43,-56,-55,-83,-87
-58,-53,-48,-58,-54,-88,-89
-57,-56,-48,-59,-47,-86,-89
-58,-57,-48,-64,-52,-92,-87
-59,-57,-48,-69,-52,-87,-87
-58,-54,-53,-64,-51,-87,-91
-59,-55,-55,-62,-47,-91,-84
-59,-55,-54,-64,-44,-86,-86
-60,-53,-52,-64,-46,-85,-83
-60,-54,-53,-64,-47,-85,-86
-63,-53,-52,-64,-47,-93,-86
-61,-53,-48,-62,-52,-86,-85
-61,-56,-46,-60,-50,-84,-86
-64,-55,-48,-61,-50,-83,-87
-64,-58,-47,-61,-52,-85,-86
-62,-53,-48,-61,-50,-85,-86
-58,-56,-50,-58,-47,-87,-80
-58,-60,-50,-61,-50,-87,-78
-58,-56,-49,-60,-53,-86,-91
-59,-55,-46,-66,-50,-86,-91
-58,-57,-50,-58,-50,-82,-84
-62,-57,-48,-63,-47,-88,-84
-62,-59,-50,-66,-54,-95,-84
-60,-57,-50,-63,-49,-87,-86
-62,-59,-48,-65,-51,-87,-86
-58,-65,-47,-71,-51,-86,-83
-58,-56,-48,-65,-49,-87,-81
-63,-54,-49,-62,-43,-89,-91
-64,-57,-47,-58,-46,-89,-86
-60,-55,-54,-58,-55,-86,-88
-63,-56,-52,-65,-47,-82,-92
-59,-57,-49,-66,-41,-87,-86
-62,-53,-55,-65,-49,-87,-87
-61,-58,-46,-69,-53,-82,-81
-61,-58,-50,-59,-52,-84,-84
-60,-56,-48,-61,-49,-92,-82
-55,-50,-46,-57,-48,-76,-87
-56,-54,-43,-60,-50,-86,-85
-58,-57,-49,-64,-49,-89,-81
-58,-52,-49,-60,-47,-87,-92
-57,-55,-50,-63,-50,-89,-79
-57,-57,-50,-59,-54,-85,-81
-58,-58,-51,-61,-51,-85,-89
-59,-54,-48,-62,-47,-85,-89
-57,-54,-48,-55,-47,-82,-86
-60,-54,-50,-70,-48,-84,-84
-59,-59,-49,-62,-47,-82,-81
-56,-48,-43,-62,-43,-83,-82
-59,-50,-45,-60,-48,-83,-85
-56,-54,-50,-58,-50,-83,-85
-59,-53,-45,-60,-51,-87,-86
-54,-46,-48,-55,-48,-84,-85
-58,-53,-44,-62,-52,-84,-88
-61,-52,-48,-61,-45,-90,-88
-60,-50,-51,-62,-49,-87,-84
-60,-53,-52,-62,-50,-91,-88
-58,-53,-52,-62,-51,-85,-83
-59,-51,-49,-63,-45,-86,-83
-59,-52,-44,-64,-43,-87,-83
-61,-49,-42,-66,-43,-80,-91
-62,-54,-48,-62,-48,-86,-86
-57,-49,-44,-60,-50,-84,-86
-64,-51,-44,-61,-50,-88,-85
-58,-53,-42,-61,-51,-87,-82
-56,-53,-42,-61,-55,-87,-82
-56,-55,-44,-60,-49,-84,-80
-56,-53,-42,-61,-49,-83,-83
-59,-50,-45,-63,-49,-84,-86
-59,-58,-48,-65,-53,-83,-90
-60,-55,-42,-63,-53,-91,-79
-59,-51,-46,-58,-46,-90,-90
-63,-53,-47,-58,-46,-90,-81
-57,-51,-47,-61,-50,-90,-88
-58,-56,-51,-65,-53,-87,-87
-62,-53,-52,-59,-48,-87,-92
-63,-54,-52,-59,-44,-86,-92
-57,-58,-52,-66,-46,-86,-90
-61,-60,-52,-57,-51,-91,-86
-61,-59,-52,-55,-48,-91,-84
-61,-57,-51,-56,-46,-88,-85
-60,-57,-52,-59,-47,-88,-85
-61,-58,-53,-57,-45,-86,-90
-58,-58,-51,-57,-49,-86,-90
-59,-54,-49,-60,-46,-86,-87
-57,-61,-45,-62,-48,-87,-88
-61,-54,-48,-58,-47,-91,-88
-61,-52,-49,-68,-45,-85,-92
-57,-56,-47,-58,-44,-88,-82
-57,-56,-48,-60,-49,-84,-88
-57,-50,-47,-58,-46,-88,-88
-58,-55,-51,-61,-44,-88,-86
-58,-56,-52,-58,-48,-87,-85
-58,-58,-46,-57,-47,-81,-80
-59,-53,-51,-54,-45,-79,-87
-60,-50,-48,-55,-46,-79,-87
-59,-58,-48,-53,-55,-80,-88
-59,-56,-49,-58,-52,-88,-84
-58,-57,-45,-58,-42,-88,-88
-55,-49,-51,-56,-50,-84,-88
-55,-51,-48,-68,-51,-82,-86
-58,-52,-51,-59,-49,-82,-86
-59,-52,-50,-55,-49,-87,-86
-59,-52,-52,-56,-50,-86,-86
-58,-52,-50,-55,-48,-87,-90
-57,-54,-51,-60,-47,-84,-88
-55,-50,-49,-60,-45,-86,-87
-55,-52,-45,-62,-46,-87,-85
-62,-51,-46,-61,-49,-87,-85
-60,-55,-46,-59,-49,-87,-83
-59,-55,-48,-59,-46,-86,-83
-60,-54,-45,-59,-45,-88,-83
-56,-50,-47,-60,-50,-88,-83
-59,-53,-49,-56,-47,-87,-82
-59,-52,-50,-55,-55,-87,-85
-61,-50,-50,-58,-48,-88,-87
-57,-52,-48,-58,-51,-86,-87
-58,-51,-51,-56,-54,-85,-83
-56,-52,-50,-57,-53,-87,-86
-57,-53,-50,-61,-56,-84,-83
-59,-55,-50,-57,-52,-78,-83
-61,-50,-51,-59,-55,-87,-83
-56,-51,-52,-59,-48,-87,-82
-56,-53,-51,-59,-50,-84,-84
-57,-50,-51,-59,-51,-83,-84
-57,-53,-50,-59,-52,-83,-82
-56,-54,-49,-58,-48,-83,-84
-56,-50,-51,-60,-58,-81,-84
-58,-55,-50,-60,-48,-87,-93
-60,-52,-46,-56,-48,-84,-86
-58,-55,-50,-54,-48,-80,-86
-61,-51,-52,-56,-47,-86,-90
-60,-52,-51,-55,-48,-86,-90
-63,-61,-49,-58,-46,-92,-83
-61,-54,-45,-54,-43,-88,-80
-57,-53,-45,-54,-52,-84,-82
-56,-60,-47,-58,-46,-80,-82
-55,-57,-43,-59,-53,-81,-85
-55,-54,-43,-60,-51,-84,-88
-56,-55,-45,-59,-52,-84,-86
-55,-54,-46,-60,-50,-84,-86
-56,-54,-47,-59,-52,-84,-91
-56,-55,-44,-61,-51,-84,-87
-57,-55,-48,-59,-51,-81,-86
-59,-54,-49,-58,-52,-83,-93
-58,-53,-46,-59,-50,-86,-90
-56,-55,-44,-60,-51,-84,-86
-56,-53,-43,-61,-58,-80,-85
-57,-55,-50,-57,-49,-84,-85
-56,-55,-54,-61,-46,-79,-79
-57,-54,-49,-61,-43,-79,-85
-59,-53,-45,-57,-45,-81,-82
-57,-56,-53,-62,-48,-87,-88
-63,-55,-50,-63,-50,-91,-85
