f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
Telugu,3,Actress,Female,21-???-19,20-???-19,13,No,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,4,0,1
Telugu,3,LGBT,Transgender,28-???-19,11-???-19,3,Yes,105,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,1,0,0
Telugu,3,TV Anchor,Female,02-???-19,15-???-19,8,Yes,100,17,21-???-19,03-???-19,Nagarjuna,0,Star Maa,,1,0,0
Tamil,1,Model,Male,25-???-17,NA,NA,No,98,19,25-???-17,30-???-17,Kamal Haasan,"50,00,000",Start Vijay,7.8,7,0,1
Tamil,1,Actress,Female,25-???-17,,1,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,1,0,0
Tamil,1,Actor,Male,25-???-17,,2,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,1,0,0
Tamil,1,Actor,Male,25-???-17,30-???-17,14,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,6,0,1
Tamil,1,Comedian,Male,25-???-17,,2,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,1,0,0
Tamil,1,Choreographer,Female,25-???-17,,8,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,3,0,1
Tamil,1,Comedian,Female,25-???-17,,3,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,1,1,0
Tamil,1,Commoner - Nurse,Female,25-???-17,,6,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,4,1,0
Tamil,1,Actress,Female,25-???-17,,4,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,1,0,0
Tamil,1,Actress,Female,25-???-17,,NA,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,5,0,0
Tamil,1,Model,Female,25-???-17,,9,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,3,0,1
Tamil,1,Actor,Male,25-???-17,,7,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,2,1,1
Tamil,1,Lyricist,Male,25-???-17,30-???-17,14,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,6,0,3
Tamil,1,Actor,Male,25-???-17,,NA,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,1,0,0
Tamil,1,Comedian,Male,25-???-17,,12,No,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,5,0,1
Tamil,1,Actress,Female,,28-???-17,14,Yes,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,5,0,1
Tamil,1,Actress,Female,,,13,Yes,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,2,0,0
Tamil,1,Actor,Male,,30-???-17,14,Yes,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,4,0,1
Tamil,1,Actress,Female,,,10,Yes,98,19,25-???-17,30-???-17,Kamal Haasan,0,Start Vijay,7.8,1,0,0
Tamil,2,Actress,Female,17-???-18,30-???-18,15,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,5,0,2
Tamil,2,Commoner - Voice Trainer,Male,17-???-18,,3,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,3,0,0
Tamil,2,Comedian,Male,17-???-18,,11,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,2,0,0
Tamil,2,Actress,Female,17-???-18,30-???-18,15,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,6,0,1
Tamil,2,Actor,Male,17-???-18,,10,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,3,0,1
Tamil,2,Soap Actress,Female,17-???-18,,2,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,1,0,0
Tamil,2,Actress,Female,17-???-18,,13,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,8,0,0
Tamil,2,Commoner - Housewife,Female,17-???-18,,4,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,4,0,2
Tamil,2,Actor,Male,17-???-18,,8,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,6,0,0
Tamil,2,Singer,Female,17-???-18,,5,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,1,0,0
Tamil,2,Actress,Female,17-???-18,,NA,No,105,17,17-???-18,30-???-18,Kamal Haasan,"50,00,000",Start Vijay,8.2,6,0,1
Tamil,2,Actor,Male,17-???-18,,12,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,4,0,1
Tamil,2,Actor,Male,17-???-18,,7,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,1,0,0
Tamil,2,Comedian,Male,17-???-18,,14,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,7,0,3
Tamil,2,Radio Jockey,Female,17-???-18,,9,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,2,0,1
Tamil,2,Model,Female,17-???-18,,14,No,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,3,0,0
Tamil,2,Actress,Female,,30-???-18,15,Yes,105,17,17-???-18,30-???-18,Kamal Haasan,0,Start Vijay,8.2,4,0,0
Tamil,3,Model,Female,23-???-19,,8,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,5,0,1
Tamil,3,Film Director,Male,23-???-19,,13,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,6,1,1
Tamil,3,News Presenter,Female,23-???-19,,2,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,1,0,0
Tamil,3,Comedian,Female,23-???-19,,8,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,4,0,0
Tamil,3,Soap Actor,Male,23-???-19,,14,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,9,0,0
Tamil,3,News Presenter,Female,23-???-19,,15,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,6,0,1
Tamil,3,Singer,Male,23-???-19,,4,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,2,0,1
Tamil,3,Singer,Male,23-???-19,NA,NA,No,105,17,23-???-19,06-???-19,Kamal Haasan,"50,00,000",Start Vijay,8.8,4,0,2
Tamil,3,Actress,Female,23-???-19,,6,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,1,0,1
Tamil,3,Actress,Female,23-???-19,,7,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,4,0,1
Tamil,3,Choreographer,Male,23-???-19,,15,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,4,0,1
Tamil,3,Actor,Male,23-???-19,,7,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,4,0,0
Tamil,3,Actress,Female,23-???-19,,15,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,6,0,1
Tamil,3,Model,Male,23-???-19,,14,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,3,0,1
Tamil,3,Actress,Female,23-???-19,,12,No,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,3,1,2
Tamil,3,Model,Female,,,5,Yes,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,4,0,0
Tamil,3,Actress,Female,,,9,Yes,105,17,23-???-19,06-???-19,Kamal Haasan,0,Start Vijay,8.8,1,0,0
Marathi,1,Comedian,Female,15-???-18,,1,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,1,0,0
Marathi,1,Actor,Male,15-???-18,,14,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,7,0,1
Marathi,1,Journalist,Male,15-???-18,,4,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,3,0,0
Marathi,1,Actor,Male,15-???-18,,9,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,4,0,1
Marathi,1,Soap Actress,Female,15-???-18,,7,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,5,0,0
Marathi,1,Actress,Female,15-???-18,NA,NA,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,"50,00,000",Colors Marathi,,5,0,2
Marathi,1,Actor,Male,15-???-18,,14,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,5,0,2
Marathi,1,Actor,Male,15-???-18,,5,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,2,0,0
Marathi,1,Actress,Female,15-???-18,,13,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,7,0,1
Marathi,1,Actress,Female,15-???-18,,6,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,3,0,0
Marathi,1,Actress,Female,15-???-18,,14,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,7,0,2
Marathi,1,Actress,Female,15-???-18,,14,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,8,0,1
Marathi,1,Actor,Male,15-???-18,,8,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,5,0,1
Marathi,1,Actress,Female,15-???-18,,11,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,4,0,0
Marathi,1,Actor,Male,15-???-18,,2,No,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,1,0,1
Marathi,1,Actress,Female,,,14,Yes,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,5,0,0
Marathi,1,Actor,Male,,,8,Yes,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,1,0,0
Marathi,1,Actor,Male,,,12,Yes,98,18,15-???-18,22-???-18,Mahesh Manjrekar,0,Colors Marathi,,2,0,0
Marathi,2,Politician,Male,26-???-19,,4,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,3,1,0
Marathi,2,Actor,Male,26-???-19,,11,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,2,0,2
Marathi,2,Actor,Male,26-???-19,,3,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,1,0,0
Marathi,2,Actress,Female,26-???-19,,14,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,9,0,1
Marathi,2,Actor,Male,26-???-19,,9,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,4,0,1
Marathi,2,Actress,Female,26-???-19,,2,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,1,0,0
Marathi,2,Actress,Female,26-???-19,,14,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,7,0,1
Marathi,2,Chef,Male,26-???-19,,5,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,4,0,0
Marathi,2,Soap Actress,Female,26-???-19,,10,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,4,0,1
Marathi,2,Reality Show Alumni,Male,26-???-19,NA,NA,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,"50,00,000",Colors Marathi,,7,0,2
Marathi,2,Actress,Female,26-???-19,,3,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,2,1,1
Marathi,2,Choreographer,Female,26-???-19,,6,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,2,0,0
Marathi,2,Singer,Female,26-???-19,,8,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,3,0,1
Marathi,2,Actress,Female,26-???-19,,14,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,9,0,0
Marathi,2,Actor,Male,26-???-19,,4,No,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,1,0,0
Marathi,2,Choreographer,Female,,,12,Yes,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,7,0,0
Marathi,2,Actor,Male,,,14,Yes,98,17,26-???-19,01-???-19,Mahesh Manjrekar,0,Colors Marathi,,4,0,0
Bengali,1,Actor,Male,17-???-13,,12,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,Singer,Male,17-???-13,NA,NA,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,"30,00,000",ETV Bangla,2.9,,,
Bengali,1,Actress,Female,17-???-13,,7,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,Gym Trainer,Male,17-???-13,,1,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,Actress,Female,17-???-13,14-???-13,13,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,Astrologer,Male,17-???-13,,5,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,Actress,Female,17-???-13,,11,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,Author,Female,17-???-13,,3,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,News Presenter,Female,17-???-13,,9,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,Actor,Male,17-???-13,14-???-13,13,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,Actress,Female,17-???-13,,6,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,Actress,Female,17-???-13,14-???-13,13,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,Actor,Male,17-???-13,,8,No,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,Singer,Male,,,10,Yes,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,1,International star,Female,,,12,Yes,90,15,17-???-13,14-???-13,Mithun Chakraborthy,0,ETV Bangla,2.9,,,
Bengali,2,Choreographer,Female,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Comedian,Male,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Actress,Female,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Soap Actor,Male,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,"30,00,000",Colors Bangla ,6.5,,,
Bengali,2,Soap Actress,Female,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Actor,Male,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,LGBT,Transgender,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Commoner,Male,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Soap Actress,Female,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Soap Actress,Female,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Actress,Female,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Reality Show Alumni,Male,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Singer,Male,04-???-16,,,No,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Reality Show Alumni,Male,04-???-16,,,Yes,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Bengali,2,Actress,Female,04-???-16,,,Yes,97,15,04-???-16,15-???-16,Jeet,0,Colors Bangla ,6.5,,,
Malayalam,1,Actress,Female,24-???-18,,14,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,5,0,1
Malayalam,1,Actor,Male,24-???-18,,10,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,4,0,1
Malayalam,1,Actress,Female,24-???-18,,13,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,5,0,1
Malayalam,1,Actor,Male,24-???-18,,14,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,7,0,1
Malayalam,1,Actor,Male,24-???-18,,12,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,2,0,1
Malayalam,1,Soap Actor,Male,24-???-18,,1,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,1,0,0
Malayalam,1,Soap Actor,Male,24-???-18,,4,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,2,0,0
Malayalam,1,Activist,Female,24-???-18,,6,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,2,0,0
Malayalam,1,Actress,Female,24-???-18,,11,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,4,1,0
Malayalam,1,Businessman,Male,24-???-18,,NA,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,0,0,0
Malayalam,1,Actress,Female,24-???-18,,14,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,9,0,1
Malayalam,1,TV Anchor,Female,24-???-18,,9,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,2,0,2
Malayalam,1,TV Anchor,Male,24-???-18,NA,NA,No,98,18,24-???-18,30-???-18,Mohanlal,"1,00,00,000",Asianet,10.33,5,0,1
Malayalam,1,Actress,Female,24-???-18,,5,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,1,0,1
Malayalam,1,Actress,Female,24-???-18,,4,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,2,0,0
Malayalam,1,Soap Actor,Male,24-???-18,,14,No,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,7,0,2
Malayalam,1,Actress,Female,,,NA,Yes,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,5,0,0
Malayalam,1,Actor,Male,,,14,Yes,98,18,24-???-18,30-???-18,Mohanlal,0,Asianet,10.33,0,0,1
Malayalam,2,Model,Female,05-???-20,,,No,105,23,05-???-20,19-???-20,Mohanlal,,Asianet,11.03,,1,0
Malayalam,2,Soap Actress,Female,05-???-20,,,No,105,23,05-???-20,19-???-20,Mohanlal,,Asianet,11.03,,1,0
Malayalam,2,Actress,Female,05-???-20,,,No,105,23,05-???-20,19-???-20,Mohanlal,,Asianet,11.03,,0,0
Malayalam,2,Social Media Star,Male,05-???-20,,,No,105,23,05-???-20,19-???-20,Mohanlal,,Asianet,11.03,,0,3
Malayalam,2,Soap Actress,Female,05-???-20,,7,No,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,2,0,0
Malayalam,2,Actor,Male,05-???-20,26-???-20,3,No,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,1,0,0
Malayalam,2,Actor,Male,05-???-20,,6,No,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,3,0,1
Malayalam,2,Radio Jockey,Male,05-???-20,,,No,105,23,05-???-20,19-???-20,Mohanlal,,Asianet,11.03,,1,
Malayalam,2,Actress,Female,05-???-20,19-???-20,2,No,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,1,0,1
Malayalam,2,Activist,Male,05-???-20,,,No,105,23,05-???-20,19-???-20,Mohanlal,,Asianet,11.03,,0,2
Malayalam,2,Model,Female,05-???-20,,,No,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,3,1,0
Malayalam,2,Actor,Male,05-???-20,,,No,105,23,05-???-20,19-???-20,Mohanlal,,Asianet,11.03,,0,4
Malayalam,2,Singer,Male,05-???-20,NA,NA,No,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,1,0,0
Malayalam,2,Model,Male,05-???-20,,,No,105,23,05-???-20,19-???-20,Mohanlal,,Asianet,11.03,,1,0
Malayalam,2,Film Director,Male,05-???-20,26-???-20,3,No,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,1,0,0
Malayalam,2,Actress,Female,05-???-20,,4,No,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,2,0,0
Malayalam,2,Actress,Female,05-???-20,,,No,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,7,0,0
Malayalam,2,Social Media Star,Female,26-???-20,,,Yes,105,23,05-???-20,19-???-20,Mohanlal,,Asianet,11.03,,1,0
Malayalam,2,Activist,Female,26-???-20,,8,Yes,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,4,0,0
Malayalam,2,Model,Male,,NA,NA,Yes,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,0,0,0
Malayalam,2,Radio Jockey,Male,,,8,Yes,105,23,05-???-20,19-???-20,Mohanlal,0,Asianet,11.03,2,0,0
Malayalam,2,Actress,Female,,,,Yes,105,23,05-???-20,19-???-20,Mohanlal,,Asianet,11.03,,0,0
Malayalam,2,Singer,Female,,,,Yes,105,23,05-???-20,19-???-20,Mohanlal,,Asianet,11.03,,0,0
