f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50
-1.634787,-1.496869,-1.657517,-1.321942,0.880493,-0.907904,-1.11184,1.324397,1.593124,-1.430177,0.511773,0.097966,0.72825,0.809701,0.081673,-1.63858,0.692993,-0.943484,0.918842,-1.371484,-1.489027,0.377831,-1.485283,-0.114072,-0.729115,1.351883,-1.350644,1.491162,-0.415615,-0.113687,-0.195799,-0.024412,-0.590603,-0.977351,-0.237668,1.037667,1.596696,-1.590691,-0.445517,-0.299703,0.27783,0.761928,-0.825102,1.528918,1.446928,1.040788,0.959129,0.463805,-1.210179,-0.065188
-0.980682,-1.45378,-1.543439,0.897619,0.683369,-1.67079,0.848084,-1.567246,-1.630294,0.223097,-0.694371,1.067849,0.131349,0.380737,-0.218963,-1.076176,0.403247,-0.123841,-0.338861,-0.630067,1.323823,1.446649,-0.430787,1.057947,0.208714,-0.62627,-0.627079,0.726778,1.161457,-1.3377,-0.580383,-0.767993,0.205719,0.908064,0.739221,1.294699,-0.754619,-1.186719,-0.775789,-0.082434,-1.14712,1.666672,-0.679918,1.607938,1.190498,-0.891945,0.081805,1.190369,0.868275,-1.375945
1.655057,1.595633,1.81,1.143488,-0.129045,-0.008042,1.486604,1.25927,-0.769526,0.824995,-0.748004,1.646932,-1.423062,-0.783272,0.499333,0.852803,1.003728,-0.192277,1.220264,-0.353617,-0.310846,1.29347,0.65106,-0.324783,0.105421,-1.628569,0.886193,0.615077,0.937054,-0.065406,0.036045,1.268945,0.412846,-1.52229,0.698588,-0.957251,1.456576,-0.490365,0.336004,1.126301,-1.302581,-1.120644,0.923317,-1.304242,1.367112,-0.700165,1.139683,-0.604594,0.019226,0.095558
-0.242182,-0.817007,-0.884914,-1.131653,0.612047,1.058627,-1.368873,-0.08801,0.310338,0.070764,0.386966,-1.755466,-0.458585,0.370979,0.875694,0.921554,-0.516071,1.614395,1.215647,0.651319,1.685893,-0.393304,-1.252788,-0.888549,-0.34027,-1.226328,1.324112,1.450804,1.486112,1.021831,0.71327,-0.118911,-0.494508,0.69963,-0.584184,1.383102,-1.383968,-0.772161,0.875839,-0.991759,-0.599617,0.614483,-0.521019,-0.403148,-1.668028,-0.758683,0.51184,1.014209,-0.724597,1.385797
0.243819,1.037714,1.315332,0.666015,0.536996,0.730732,0.007439,0.338336,-0.976253,-1.67172,0.457485,0.040836,0.000514,0.893334,0.357195,-0.840076,1.545849,0.351683,0.322679,-0.770819,-0.853187,-0.685368,0.881216,0.792465,1.651638,-1.030382,1.856066,-0.75537,0.464512,-0.15891,-1.611544,-0.08317,0.633705,-0.834822,-0.054643,-0.006044,-1.743914,-1.045183,-1.391217,-1.311779,-0.979262,-1.2509,-1.584926,-1.01632,0.182141,1.231695,1.635839,1.433781,-1.031073,0.648982
1.427762,1.675822,2.513127,1.271702,1.646583,-1.237938,-0.249268,-0.527525,1.05292,-0.547389,1.055737,0.018829,0.146519,-0.41195,-1.083335,-0.148031,0.671979,-1.165732,-1.215445,-0.833628,1.345293,0.616788,0.779738,-1.514019,1.436897,1.029301,-1.001544,-0.539118,0.456399,-0.423763,-0.247884,1.344007,1.088728,-0.914416,-1.4269,-0.717766,1.25091,1.323691,1.005932,-1.155726,-0.701407,-0.882646,-1.379533,1.198995,-0.211533,-1.023029,0.501461,0.027769,-0.488385,1.294249
-1.662704,-0.961778,-0.443503,1.441191,0.189626,-1.065574,-1.596863,0.406897,-0.406271,-1.463116,-1.10737,1.191867,-0.661129,0.588406,1.518962,1.026484,-0.745654,0.455493,-1.485458,0.33658,0.25676,1.034786,1.653403,-1.643269,0.725193,-1.048872,-1.151394,-1.291632,-0.689329,-1.007322,-0.17777,1.353024,0.41626,1.118001,0.818087,0.948417,1.376851,-1.52248,-1.70028,-1.490363,0.968916,1.386525,1.797702,1.267892,1.157098,-0.744243,1.059136,0.770077,0.6504,1.053391
0.114761,1.256863,1.578,0.85324,0.214577,-0.075358,1.353452,-0.160897,0.063339,0.653777,-0.550998,1.087303,-1.518362,-0.03731,0.826064,-1.573107,1.10714,0.766119,-0.150068,-1.508695,0.421635,1.349335,1.569182,0.809971,0.508895,1.59327,-0.004009,-1.139015,1.341115,0.481243,-0.591471,-1.447946,-0.085152,0.941799,-1.24373,-0.170632,-0.289447,-0.234924,0.170807,-1.470824,-0.679464,1.652326,1.28485,-1.521936,-0.475803,-1.239714,1.660443,0.83482,0.741885,0.293033
0.549261,-0.181951,0.684577,1.424486,-0.15246,1.442358,-1.1002,-1.223557,0.848668,-1.123783,1.178996,-1.075385,-1.510955,1.146986,0.649399,-0.083046,-1.063368,-0.952341,-1.193664,-0.28629,1.276719,0.059457,0.398943,1.121139,-0.25364,1.32318,0.526054,0.890914,-1.427652,1.144136,-0.869207,-0.034356,1.3878,-0.239476,-1.528725,1.603461,-1.626533,1.476765,-1.32375,-0.921933,1.010373,0.110147,-1.318174,-1.378074,0.99106,-1.40003,-1.235157,-1.560943,-1.504024,1.048988
1.195558,1.404192,1.081446,-0.384858,-0.11463,-0.021859,1.762387,0.67435,0.79474,1.268861,-0.382579,-0.728902,-0.709318,0.339592,1.148898,-0.224523,-0.25129,-0.016708,0.580158,0.211723,-1.333026,-1.493738,-0.008299,-0.758299,1.560392,-0.144166,0.245416,-1.024755,0.582963,0.375156,1.82944,1.701597,-0.053614,-0.349312,1.450838,-1.711378,-1.328629,0.428149,0.919719,-0.163514,-0.073366,0.232207,-1.468822,-0.503573,-0.84547,-0.239458,0.13553,-0.596141,-1.668289,1.060505
1.359786,1.144868,2.456521,1.735556,-0.046239,0.512737,0.944724,0.268246,-1.417716,1.507102,0.02173,-0.42576,-0.575431,-1.187169,-0.911631,1.691808,0.310355,1.384011,0.69251,1.234499,0.098526,-0.568509,-1.231368,0.158992,0.767288,0.379033,-1.542069,0.717614,1.219558,0.197199,0.927706,1.704368,0.760425,0.489808,-1.621168,-1.398721,0.043448,-1.152253,-1.496372,0.66999,0.393874,-1.506076,-1.198044,0.637605,-0.079783,1.541633,1.432382,-1.250205,-1.26348,1.368933
0.982122,1.66446,-0.145239,-1.356932,-0.797077,-1.601615,0.521627,-1.513982,-1.615957,-0.926272,1.578633,-1.019457,0.479994,-0.086142,-1.647208,-1.148095,-0.203145,-0.325856,-0.455548,0.66819,-0.462933,-0.281379,-0.086953,-0.171275,1.058321,1.171986,0.136594,0.230603,1.300147,0.976632,-0.73619,0.830214,0.417219,0.610016,0.459908,0.949684,-0.318647,-0.769324,0.963462,1.179855,1.173659,-1.608873,-1.532032,1.278003,1.427002,0.451843,0.572578,-0.519062,-1.482224,0.062014
1.335709,1.34767,2.035584,0.760927,0.260978,0.173805,-1.170328,-0.891183,-0.360126,0.581334,-1.297875,1.329052,1.029677,1.577992,-1.132948,0.374022,-1.556272,-0.138104,0.977612,1.600043,0.938113,0.799118,0.56929,1.626652,0.575519,1.11201,0.773599,-0.05269,1.052958,0.304863,0.292453,0.036367,0.290573,-1.084761,1.423047,-1.020229,-1.024983,-0.859377,0.264348,0.619119,-0.936725,0.991732,-0.721441,0.717444,-0.671394,-1.652007,1.189157,0.956927,1.311328,-1.668233
0.414817,1.277626,1.491179,1.728793,1.172004,0.097761,1.097564,-0.866875,-0.37714,-1.316856,0.787325,0.064785,-0.306735,0.646553,0.303272,1.140758,0.739637,0.647761,1.288448,0.904429,1.177611,-0.464439,1.293739,-1.241257,-0.031108,0.277982,-0.664802,-1.233338,0.557553,-1.430904,-0.057463,-0.723957,-1.472498,-0.546287,-0.606037,0.96422,0.691406,-0.349838,1.497098,0.559591,-1.538717,-0.716075,0.273621,0.858134,1.548305,-0.073931,-1.179274,-0.999454,0.096759,0.444556
-2.039476,-1.57181,-1.321775,-1.453897,1.048298,-0.994676,0.629933,0.100755,1.506215,0.470836,-1.557875,-0.181605,-0.236098,-1.050252,0.61135,0.672787,0.384843,0.759681,-0.271558,-1.730764,-1.631377,-1.189747,-0.273281,-0.332367,1.470992,0.173561,0.409114,1.138991,-1.018835,0.110287,-1.310748,-0.949494,-1.192038,-0.867168,-0.28069,1.597401,0.124919,-1.066505,0.855716,0.275911,0.571723,0.648697,0.336016,0.567953,-0.351873,0.214352,1.670548,-0.51071,-0.425427,-0.621636
-0.733756,-0.422607,-0.230705,-0.720882,0.480016,1.585362,-1.365824,-1.224094,1.346608,0.626732,0.97575,0.12275,-0.65384,0.535477,-1.236868,-1.054226,0.536681,0.558848,-0.801193,1.40716,0.237504,1.399535,0.533485,0.312823,-1.560104,-0.625233,-1.087628,-1.046548,-0.34076,-0.616732,-1.470024,-0.306739,-0.924675,1.546779,0.424709,0.987383,0.432714,1.402929,-1.23481,0.859741,-1.701735,-1.43511,-1.10672,0.95183,1.38588,-0.902299,-0.913305,-0.704758,-0.793559,0.026841
-0.259528,-0.788433,0.032205,0.843333,1.540117,0.65184,-0.114267,1.131507,0.760483,0.476622,-1.389032,-0.612004,1.497843,0.939466,-0.176046,1.668291,-1.669893,0.002032,0.790961,-1.417288,1.145368,-0.429059,0.261956,-0.737789,1.40721,1.652561,-0.871016,-1.149151,0.690024,-1.790587,-1.503699,1.118152,-0.796035,-0.521801,-0.537759,-1.358106,-0.055862,-0.79905,-0.881793,1.499043,0.831843,-1.051134,0.568162,-0.905373,0.543585,1.197239,-1.546335,-1.633175,1.390626,-0.719889
1.126358,0.667727,1.05742,1.092575,0.578531,0.095103,0.513241,-0.135127,0.618348,1.715045,0.169745,1.510445,-1.111474,-0.920082,0.885331,1.813716,1.637973,1.100281,0.633506,1.054723,-0.986733,-0.323771,1.448935,-1.350637,-0.021903,-0.278477,1.150127,-1.216647,1.519708,1.599636,-1.255587,0.410267,-1.458691,1.200441,-1.473654,-0.94807,0.335844,0.070996,1.702218,-0.729116,1.052216,-0.15247,-0.209788,-0.77419,-0.830254,0.703552,0.348388,0.470931,-0.839962,1.224894
1.104393,0.60808,-0.122731,-0.774307,-0.481117,0.953188,-0.308176,-0.079581,-0.125047,1.743507,1.36969,-1.815282,-0.994078,1.366621,1.088744,1.447716,0.09289,-0.749882,0.712314,-1.407344,-0.110712,-0.315356,0.202755,1.107462,0.030847,1.468202,-1.473743,-1.662171,-0.927253,0.694298,0.967611,0.050352,0.48625,1.035584,0.535823,-0.971139,1.641226,0.155916,-1.288198,-0.768649,0.478723,-0.717432,1.450705,-0.753837,-0.148078,1.242911,-0.80259,1.298487,-0.398863,0.162857
1.36073,1.653593,1.279396,-0.019679,0.688387,-1.097796,-1.616804,0.89831,0.575165,-0.346193,1.264245,1.025752,-0.176016,1.678329,0.105211,0.346543,0.251093,-0.446216,0.957228,0.962737,-0.871854,-0.252893,-1.169676,1.457172,0.03777,-0.221312,-1.338515,1.364165,0.172845,-0.51926,-0.181054,-0.265964,1.571315,-0.825487,-0.77438,-0.770386,0.077974,-1.600284,-1.255193,-0.637013,-1.468803,0.516003,-1.014391,1.311292,0.091057,-0.344306,-1.482538,-1.567083,1.519428,0.728614
0.511356,0.545153,0.002863,-0.15403,1.531345,0.608233,1.256225,-0.394245,1.096363,1.250292,1.099986,-1.540175,-0.555935,-1.382342,1.137018,-0.28974,0.221149,1.508555,-1.179879,-0.680959,-0.993079,-0.650975,0.517673,-0.833483,0.300997,-0.177111,-0.331138,1.350199,0.484483,-0.831338,-0.734934,-0.239848,0.679074,0.192634,0.342719,-1.131894,-0.943628,0.156235,0.754706,-0.002812,-0.288953,-0.20961,0.282517,0.058892,1.575948,-1.27315,-0.166491,0.007694,0.188057,0.782083
-1.110941,-1.463019,-0.280849,1.209381,-1.446916,-1.034152,-0.824687,-1.579727,-0.921302,1.760574,1.366822,-0.63658,1.329387,-0.381967,-0.93996,0.155222,-1.477819,-0.752543,-1.399425,-0.411179,0.275287,1.028246,0.224082,0.614368,0.742546,-0.972997,-0.770354,1.06583,1.120195,-1.669193,-0.118877,-0.070476,-0.978846,-0.56376,1.037323,-0.230211,0.453529,-1.209449,1.067874,0.504225,0.10241,0.951465,-0.428273,-1.364918,-1.506363,-1.310783,0.600922,0.295308,0.110007,1.00824
1.511642,1.390581,2.946335,1.7237,1.560168,-0.704543,1.284212,-0.421773,-0.967454,-0.975482,-0.762167,-1.767551,1.539877,-1.289774,-0.803379,-1.454836,-0.747068,-0.970443,0.107179,-1.25723,1.507304,0.212816,-1.219687,-1.079015,1.496885,1.344879,-0.660457,-1.152419,1.162868,0.252161,-0.425345,1.460327,-0.876641,-0.697771,1.237662,1.052448,-1.581671,-1.632134,0.780758,-0.396029,-1.10198,-1.114021,-1.383044,-1.22181,-0.393964,1.18258,0.325683,-1.235513,-0.652887,-1.441222
-0.493988,-1.227222,-0.671806,-0.007486,-1.314169,-1.595167,1.063678,0.512221,1.008333,-1.074105,0.268418,-1.631588,-1.395072,-1.400504,1.555979,0.316867,0.143935,-1.765601,-0.617534,1.093892,0.900722,0.354247,-1.305934,-1.081255,-0.55362,1.211357,0.757039,0.055692,0.517351,-1.496525,0.946676,0.181871,-0.046764,-1.264831,-0.884067,0.687458,0.106138,-0.06349,-0.929472,-0.413088,0.098723,0.300118,-0.172979,-0.954003,0.813891,-0.39206,0.382095,-0.1338,1.426642,0.876114
1.01895,1.092888,-0.123046,-1.244446,-1.109498,-1.347677,1.154978,-0.499489,0.606965,1.573847,0.54393,-1.44652,0.517986,-0.593973,-0.113589,-0.839497,1.136537,-1.280277,-0.981486,1.265542,-1.541197,-1.058984,0.818986,1.57222,1.101741,0.427437,-0.244259,1.642109,-0.115301,-0.312008,-1.413598,0.484762,1.16423,-0.960863,-0.941144,-0.566341,-0.660049,1.302496,0.360098,-0.531752,1.723117,0.374511,0.830169,0.606157,0.767436,0.01313,-0.898375,0.225199,1.363119,-1.20734
0.335458,0.25636,-0.449012,-0.036016,0.796355,-0.563499,0.06429,-1.050874,0.396729,-0.262905,0.481896,0.204512,0.190801,1.077694,0.115232,-1.643488,-1.517042,0.589136,-0.201339,-0.174075,-0.935757,-0.500878,-0.011126,-0.78113,-1.03844,-0.164923,-1.266349,-0.665176,0.971912,-0.721529,-1.232005,1.319734,-0.005347,0.490898,-0.023242,0.555234,1.428219,-0.732867,-0.526846,-1.651398,-0.180595,-1.0308,-0.320391,1.689887,1.486073,-0.552934,1.229153,1.087219,-1.380473,0.565344
-0.344937,-0.721883,-0.298193,0.391077,-1.263941,-1.09533,0.365169,-0.974811,-1.778171,0.513674,-1.189305,0.50419,-0.833165,-0.912113,1.387324,1.032051,0.120358,-0.107508,0.144697,-0.793938,-1.076508,-0.613757,0.947935,1.462799,-0.616144,1.543484,0.061978,-1.043816,-0.504852,0.208997,0.388428,-0.635054,-0.57022,-1.507013,-1.573803,0.268036,-0.036764,-1.068218,1.542871,-1.595618,-0.13633,-0.784794,0.461884,-0.916282,-1.760165,-0.672809,1.570964,0.497498,-0.992164,1.719568
0.428929,-0.351981,-0.722487,-1.02966,-1.804589,0.599981,0.487625,1.5993,-1.124067,0.958932,0.844889,0.789495,1.056543,0.470903,-0.952198,-0.779912,0.777985,-0.371474,1.69273,0.865591,1.044718,0.266,0.976184,-0.132755,1.337,1.498317,-1.434203,-0.816548,1.142373,1.234742,1.04519,-0.897802,0.632853,1.301444,-0.857782,1.398746,-1.297874,0.451429,0.139324,0.364695,-0.58204,-0.812712,0.851472,-1.532911,-1.594708,0.447655,0.59798,0.275188,-1.092328,0.39912
-0.971693,-1.263329,-0.569699,-0.538808,-0.392242,0.15018,0.683553,1.175187,1.097986,-0.573391,1.350305,0.310257,1.283328,0.098387,1.516606,1.350004,-0.871284,0.429738,-0.080896,0.193475,1.436825,1.556898,0.966122,0.377034,0.634631,-1.731471,0.124321,-0.697606,-1.223024,0.771095,0.219717,-0.972004,1.401571,0.031336,0.58613,0.688821,0.417679,-1.254001,1.21752,-1.190112,0.761199,0.420043,1.805808,-0.191605,1.005434,0.624268,-1.023994,-1.313719,-1.184771,-0.626008
-0.662152,0.321921,-0.039426,-0.628092,0.16094,-0.344994,-1.460136,-0.041687,-0.570195,1.104776,-1.566284,0.662294,-1.302918,1.034281,-1.420032,-1.033898,-1.631793,-0.465871,-0.91592,0.867247,1.35368,1.612941,-1.271547,0.207959,0.178854,-0.226501,0.393013,1.42376,1.025338,-1.335692,1.815343,-1.438311,0.317839,1.457349,-0.988768,0.900332,0.338502,-0.410213,-1.655853,0.401121,1.146361,-0.919842,0.606404,-0.528003,-0.226713,0.378136,1.640475,1.179255,0.429464,1.533644
0.179512,-0.861337,-1.610147,-0.085131,-0.299305,-1.28532,-0.254563,-1.472862,0.665795,1.54866,1.309696,0.894085,1.684898,0.193846,1.733555,-1.405603,0.707472,-0.778901,1.313858,-0.675924,-0.541091,0.700078,0.004676,1.582308,1.252119,0.618386,0.712322,-1.540714,-0.594399,-1.788758,0.256277,-0.182367,1.176084,1.318778,-0.761902,0.792929,1.531631,-0.337952,-0.583353,-0.548734,-1.450265,0.41229,-0.087356,-1.227914,-0.486073,-0.151095,-0.31019,0.781766,0.599533,-1.011338
-1.687108,-1.513095,-0.425755,0.076257,1.164442,1.470972,0.044196,1.505581,0.362269,-1.244645,0.659679,0.71082,1.120192,-0.339743,1.233143,-0.128771,-1.261406,1.050118,1.617311,-0.351687,0.313581,-1.505918,-0.357993,0.746193,0.033149,-1.064378,-0.955468,-0.027524,1.45599,-1.404559,0.032432,-1.228509,1.553607,1.54336,0.284512,0.682463,-0.459594,0.452793,-0.847345,-0.863011,1.077482,1.672153,-0.890916,0.83847,-0.0848,1.424525,0.137243,-1.523115,-0.794,-0.541484
-2.091833,-1.676127,-0.621793,0.252971,1.244132,-0.117696,-0.083735,-1.565733,-1.728675,-0.08898,1.67579,-0.438987,-0.073935,0.663804,0.454872,1.664155,1.406286,1.130852,-1.408601,0.735506,1.333779,1.684958,0.865051,-0.283551,1.433073,1.309152,0.01569,1.034736,-0.880635,0.322892,-1.430188,0.981302,-0.623453,-0.711332,0.536021,0.747371,0.577,0.247923,-1.398418,-1.508843,-0.977639,-0.772682,-0.30493,-0.94756,0.876943,1.449198,1.072194,-0.225148,1.666442,1.471999
1.698755,0.758246,0.283925,-0.372817,-1.028858,-1.582467,-0.391356,-1.199832,1.622052,0.710073,0.45618,-0.027379,-0.968785,0.340117,0.079218,-0.313911,0.295252,1.135694,0.42392,1.405106,1.18273,-0.723824,-1.324606,0.980496,0.108322,0.250376,-1.014835,-0.253323,-0.911837,1.135335,0.802659,-0.686973,0.55961,-0.341497,0.52122,1.432139,-1.737771,-1.372495,0.581125,0.639929,-0.746254,0.511069,0.820474,-1.389846,-1.159271,0.438363,1.249508,0.885202,-0.91343,0.592906
0.847912,0.489737,-0.305259,-1.470319,-1.618067,-1.244567,0.251229,-1.587073,1.380553,-0.58193,0.285096,-0.289225,1.645573,1.555771,0.032696,-1.577929,0.603902,-0.34676,-1.425896,-1.427009,-1.161593,0.288668,-1.0254,1.585517,-1.131057,0.49303,-0.813248,-1.679376,1.259851,0.235196,-1.444848,1.409147,-1.149228,-0.664934,0.956596,-0.96329,-0.031599,1.004171,-1.51792,-1.223596,0.02683,-0.311856,-0.785169,-1.083328,-1.441712,0.607906,-1.592294,1.481444,0.514909,-0.554808
2.127564,1.67197,0.645184,-0.287299,1.605992,-0.52736,0.380157,0.798281,1.234593,0.998336,-0.145031,0.491838,-1.334892,-0.136314,-1.486589,-0.508477,-0.344987,1.219237,-1.166146,-0.611904,1.532285,0.902524,-0.579108,-0.751973,0.329085,1.397611,1.636689,1.143812,1.482513,-0.777849,1.723949,-1.230714,-0.612421,1.124605,-0.831377,1.660256,1.558425,1.027464,-1.091952,-0.184706,0.021798,0.144889,-0.202261,-1.613677,0.500668,-0.148631,1.654759,-0.39369,1.121894,-1.526942
-2.255952,-1.64754,-0.598545,0.842065,0.290726,0.34926,-0.679398,1.224705,-1.138478,-0.596943,-0.996319,1.459785,1.573178,-0.321256,-0.553485,1.286388,-1.015069,0.263928,-0.777619,-0.10863,1.437485,-1.058632,0.184944,-0.580186,1.272544,-0.122043,0.38312,-0.271703,1.214012,0.685381,0.08524,0.433484,-0.140979,0.03133,-0.572102,-0.497591,-1.140384,-1.549047,-0.473965,0.086088,-0.82927,1.449334,0.649976,1.472104,-0.739844,1.014166,1.583831,-0.729801,0.208053,0.632479
0.691409,0.887933,0.2558,-0.365416,-1.16968,-0.178609,1.104732,-0.100695,0.671299,-0.71207,1.473973,1.164781,-1.0972,-0.738444,1.546859,-0.911072,-0.17619,-1.414803,-0.392937,-0.081381,1.057045,-1.43841,-0.051583,1.02244,0.107817,0.60849,-1.551493,-0.527944,0.067622,0.799206,-0.710345,0.000484,-1.048006,-0.712007,-0.396049,0.867098,0.218338,-0.852703,-0.306569,-0.236487,0.038758,-1.064763,-1.01328,-1.606434,0.622264,1.624838,0.042853,-0.314213,0.16703,-1.395554
2.01701,1.630922,1.600102,0.956275,0.216121,-1.123059,-1.398677,-0.899262,0.233027,-0.14211,-0.800966,-0.306988,0.444974,1.615436,0.082167,-0.014748,-1.438425,-1.211997,-0.275146,0.794544,0.464123,-0.971681,-0.163293,-0.009084,0.137787,1.01538,0.278724,-0.391552,0.528629,0.536929,0.888524,1.310147,-0.026363,-0.456084,-1.008069,-1.721225,-1.203769,1.264554,1.513836,-1.454648,1.511926,-0.278662,1.005022,1.016483,-1.207989,0.635545,1.469754,-0.636488,-1.278692,-0.842348
-0.341813,-0.273703,0.42701,0.603426,-1.715795,0.144191,1.522424,-0.233052,0.998212,0.229481,0.290991,-1.642231,-1.031319,1.64453,-1.632497,-0.427851,0.324893,-1.651179,0.789942,-0.894715,-1.654442,-0.997793,1.29367,0.424627,1.605932,0.379787,0.598899,-1.679033,-0.558336,-1.515389,0.429394,0.204021,1.250239,-0.026716,0.561059,0.686392,1.630058,-0.800362,0.59632,0.707716,-1.282843,-0.638725,0.170557,-0.941214,1.242663,0.2082,0.31674,-1.1607,1.41955,1.128031
0.382279,0.494083,0.628951,-0.527523,0.203438,1.27973,0.047792,1.600318,-0.216961,-1.07286,0.606611,1.57858,-0.153388,-0.979694,-0.252929,1.805488,0.118715,-0.336403,1.040609,0.563487,-1.471097,-0.862548,0.427271,0.280716,1.272266,-0.94788,-0.075997,-0.746275,-0.970634,1.730929,-0.147186,0.617174,0.648795,-0.866223,1.175526,-1.679724,0.319847,0.334398,-0.883003,-0.951536,0.876053,-0.147586,-1.323525,-0.722338,0.290589,-1.498204,-1.658299,1.055349,-0.903557,-0.381793
0.90688,0.71339,0.045306,-0.652879,0.436797,-1.197051,-0.133672,0.000787,0.855028,-1.267376,-1.668393,0.375984,1.207968,1.135786,-1.384925,1.561708,-0.327543,1.780429,1.537434,0.717644,0.381093,-0.361438,0.955395,-0.801758,1.319242,0.177207,-0.435866,-1.44034,0.688176,1.388034,0.967719,0.670693,-0.365658,0.437747,0.611864,-0.089013,-1.198658,-1.24116,-1.454689,0.171188,-1.473564,0.833936,1.165212,0.496814,0.975093,0.529676,-1.465207,-0.056731,-1.342247,1.013188
1.160317,0.738745,2.156961,1.763941,-0.697486,-0.030021,-0.282462,1.309318,0.105752,1.773493,-1.575683,-0.047487,-0.115465,-1.346209,0.908446,0.51642,0.778941,1.023769,-0.434651,0.027689,0.592611,-0.284353,1.412404,1.023149,1.46913,-0.817169,-0.106749,0.185491,-1.440624,0.57575,1.920678,0.943107,-0.703965,0.193133,0.847351,1.568511,1.32953,1.334911,-1.529458,-0.375154,-1.374172,0.190161,-1.041327,-1.17527,0.462631,-1.504444,-1.279401,-0.624486,1.33946,1.348042
0.047683,0.10424,0.612496,0.274851,0.614976,-1.589332,-0.856823,0.50743,1.115598,-0.336161,0.225506,-0.916795,-0.610269,0.578708,-0.676171,-0.517148,-1.327369,0.503189,-0.783238,-0.296479,-1.006428,0.135124,-0.512908,0.833027,1.193931,0.468081,-1.501453,-1.33508,-1.505915,-1.461043,-0.112462,0.264074,-1.301675,-0.29292,-0.69588,-0.614158,1.172886,0.710509,0.149708,0.731465,-1.713683,-0.577983,-0.93278,-0.156273,1.491371,0.690602,-0.334137,-1.617152,0.733918,0.732536
-0.411881,-0.236284,-0.938424,-1.732509,1.331396,0.540326,0.354658,0.45594,-1.573565,0.893625,-1.185183,0.420509,-0.988946,1.047353,0.41704,-0.999679,-0.709684,-1.511613,-0.923448,-1.390753,-0.203583,-0.628149,-1.327858,-0.469745,-0.857362,-1.40413,1.425559,-0.755325,1.565882,-0.613163,1.189575,0.947364,-0.823555,0.359707,0.194991,1.611335,-1.790346,1.229416,-1.230954,0.96112,-0.016689,0.274572,-0.813848,0.427677,-1.108276,-1.490791,1.628575,-0.382604,-0.230122,-1.290815
-0.331931,-0.691005,-0.447125,0.380074,0.610439,-0.183471,-1.676157,0.802001,-0.247467,-0.509085,-1.194619,0.230728,0.455615,-1.608793,1.638926,0.976662,1.094056,1.740067,-0.84599,0.157005,-0.04407,-1.815842,1.031761,-1.417333,1.059347,-1.619762,-1.577453,-0.450901,-1.575831,0.369502,-1.502777,0.798829,0.437305,0.018953,-1.640066,0.839337,-0.614074,-0.932022,1.554059,-1.338468,0.2294,-0.5155,-0.952431,1.176095,1.222864,-0.012173,1.454559,-1.000604,0.260706,-1.564494
-1.619422,-1.466649,-1.06073,1.561643,0.699478,1.567179,0.607345,-0.074087,1.026533,-1.509472,-0.641977,0.646404,-0.930086,0.364141,-1.361984,1.140579,-1.513045,1.791454,-0.355744,-0.912155,-1.693635,-0.674931,-1.642385,1.269392,0.309818,1.618268,-1.32913,-0.487721,-0.813936,-0.501004,0.714028,-0.089488,0.40449,-1.187192,-1.246294,0.753117,-1.456321,-0.542823,0.594565,1.33985,0.458159,1.337539,-1.557152,-0.820922,-0.576413,-0.693331,0.452709,0.953604,-1.131526,-0.181354
-1.720707,-1.457986,-0.640902,0.513879,-1.50089,0.091726,0.225105,-0.713389,1.55521,-1.449726,1.253623,1.715935,0.444322,-0.603528,-0.275002,-1.624123,0.56396,1.030289,0.082914,0.354811,-0.767362,0.951981,1.43371,1.179108,-0.884758,1.304294,-0.038948,-1.3263,0.794861,-1.789263,-0.724633,0.22408,-0.287934,-1.64289,-0.005371,0.417535,-0.138153,0.37338,-0.677593,-1.640124,-0.960409,0.011307,0.483473,-0.970453,-1.589863,-0.800909,-0.423373,-0.306657,0.303619,-0.464088
1.234191,1.523473,-0.837863,-1.739568,1.684053,1.618888,0.691855,0.753047,1.088785,-0.200865,-0.092572,-0.380041,-1.320105,-1.216342,-0.868084,1.237623,-1.189879,-0.573886,-0.930181,-1.529573,-0.904541,-1.001791,0.331839,-0.21943,-1.2924,-1.063174,0.973685,1.440798,-1.604595,0.004705,-1.223909,1.120792,-1.245549,0.726019,0.394112,0.134511,0.471132,1.311281,1.663248,-0.699498,1.611585,-0.456006,-0.360466,0.801337,-0.226469,0.932736,0.161044,1.321933,0.049288,-1.619319
-1.923855,-1.602893,-0.429869,-0.279394,-0.722959,-1.67446,0.365991,-1.511002,-0.318582,-0.949672,-0.339319,1.276539,0.225968,-0.578967,-0.535643,-1.215296,-1.136677,0.251541,0.061755,-0.387899,1.543875,0.818617,-1.504289,0.96526,1.092746,1.104468,1.778717,-1.02644,-0.868964,-1.277746,-1.237508,-0.294222,0.976052,0.656003,0.738602,-1.358052,0.160831,-1.478716,0.313958,-1.040423,1.101082,0.820856,-1.391796,0.645207,-1.158165,0.206538,0.320723,-0.09995,1.527291,-1.50965
