f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50
1.257721,1.159813,1.720587,0.685036,1.734183,0.837467,-0.729191,1.596834,1.052443,-0.150604,1.478471,1.625951,1.339759,0.075935,-0.908232,0.233,-0.746372,0.90101,1.470581,-1.39212,-1.269211,1.162279,-0.945059,-1.542184,-1.513354,0.640451,-0.331447,0.751033,0.032035,0.866263,0.036755,-1.022494,0.739682,0.899407,-0.707562,0.245262,0.736823,-0.193462,-1.459525,-0.343717,-1.272301,1.339602,1.098027,-1.129897,-0.406439,-0.150664,0.913947,1.607188,0.89785,1.32118
0.903133,0.520449,0.170738,-0.244738,0.393439,1.224467,-0.474247,-0.559815,-1.428883,0.423687,-1.08265,0.767334,-1.476068,-1.40052,-0.832591,-1.333632,0.9755,-0.006195,-0.909239,0.882453,-0.201233,-0.025009,-0.24658,-1.100191,-0.309386,1.425466,1.170479,0.288421,-1.059365,1.394931,1.417644,-1.272172,-0.29332,-0.767373,0.678477,-0.116864,1.58884,-0.923928,-0.829013,0.71454,1.604802,0.403471,-1.706712,0.033838,0.083207,-0.055022,0.609819,-0.146056,0.913989,-0.64743
0.565865,1.514822,-1.639789,-1.490483,-1.195274,-1.23215,0.005653,1.004735,-0.13532,1.282464,-0.598228,0.225006,0.506424,0.170733,1.408074,0.770438,-0.377791,-0.253301,-0.392762,1.428437,1.352529,-0.091037,-1.376052,-1.441057,-0.13385,1.634078,-1.083642,-0.75041,-1.006941,1.249385,0.722847,-1.142437,-0.712656,0.444368,-1.554282,0.52551,-0.345321,0.899843,0.34952,0.997588,-1.338934,0.082796,0.298721,1.111973,1.445677,-0.455596,1.445872,-0.912049,1.107468,1.681578
1.256923,0.889151,1.454828,0.06316,1.795078,1.528027,-1.282809,1.50223,-1.430575,-0.265385,-0.220289,-0.850898,1.51809,-0.459296,0.984929,0.158009,-1.216685,-1.336518,1.542897,1.202482,0.481595,0.603737,0.943181,1.56605,1.290572,1.454906,1.411902,0.589103,-0.400695,-1.074923,0.387157,0.233186,0.805511,1.286055,1.372771,1.327151,-0.74558,0.462899,0.389951,-0.16415,-0.4967,1.349623,0.644063,-1.60335,1.410204,1.412443,-0.454516,-0.960078,-0.758129,0.346624
-1.207293,-0.50849,-0.646091,0.627792,-0.74705,-0.320027,0.847917,-0.870077,1.540312,0.551328,-1.517669,1.008291,-0.935705,1.637971,1.316603,-1.168656,-0.931916,0.693158,-0.296429,0.964718,-1.040386,0.833978,-0.419475,0.678532,1.290124,1.491551,1.649674,-0.348305,0.595727,-0.924958,1.180443,-1.329818,-0.036258,1.412528,-1.190094,-0.822412,-0.367578,1.214121,1.122419,-1.194781,-0.546791,-0.810999,-1.025738,-0.835691,0.990147,1.611971,-0.409826,1.079074,1.654385,-0.617125
-1.446914,-1.367229,-0.550035,-0.691389,-0.408177,-1.067844,-0.478189,1.231144,0.268024,-0.858858,0.951012,-1.420021,-0.512018,1.15113,-1.45058,0.592174,0.713956,0.735835,-0.203232,0.191652,-0.681102,0.226329,0.923135,0.325612,-0.816189,-0.396695,-0.457112,0.485545,-1.022257,0.13083,1.655025,1.600679,-0.021178,0.084284,-0.979937,0.703953,0.955816,-0.429271,-1.516219,-1.189406,1.311713,-0.468675,-1.581009,1.356609,-1.628715,-0.038013,1.057326,0.334971,-0.939752,1.174887
1.101483,0.89523,-0.150054,-0.863125,0.104249,-1.426259,0.648133,0.401569,-1.324257,-1.188286,0.350951,-1.572643,-0.029257,-0.81034,0.017316,0.451775,-1.570756,-0.771644,1.187648,1.268026,-0.127944,1.700336,1.73589,-0.148617,0.847214,-1.401566,-0.101469,0.865198,-0.926495,1.814307,1.263086,0.124689,-0.192865,0.156245,1.535742,-1.673423,1.503309,-1.195864,-1.03001,1.174988,-1.659262,0.982793,-1.073503,0.533267,0.559933,-1.169191,-0.163242,-1.376786,0.32108,-0.889074
-0.699687,-0.02866,-0.364511,-1.160095,-0.588088,-0.062646,0.720016,-0.441003,-1.205029,0.656231,1.188334,-0.127184,1.220895,0.056965,-1.247707,-1.528451,0.545954,-0.750676,0.609671,0.961345,-0.404253,1.018771,0.908696,1.102284,-1.327282,-1.300306,0.328169,1.074678,-0.176469,-0.831996,-1.342155,0.444927,-1.454186,1.290091,-0.631919,0.327572,1.188473,-0.543837,-0.444603,-0.845396,0.33916,0.601489,0.219974,-1.120296,0.346527,-0.874829,1.480469,-1.082158,-0.492768,-0.081365
-0.93134,-0.396654,0.178913,1.645433,-0.599005,-1.61377,-0.614981,0.037298,0.172714,0.505021,-0.96817,-1.627966,-1.069249,-1.57776,1.674382,-0.69589,-0.993136,0.528986,0.446263,1.349738,-1.397914,0.085509,-1.064898,1.576435,0.929867,0.91184,-0.916154,1.314882,0.841255,-0.796686,0.339054,0.979517,0.456182,-1.245566,-1.581489,-1.236164,-1.600579,-0.077139,-0.517863,-0.14409,0.919274,1.652854,0.207334,-1.465449,-1.53642,0.447351,-1.283076,-1.511257,1.454537,-1.477986
-0.053273,0.030955,-0.127511,-0.359645,-0.138919,-0.668631,-0.259684,-0.346919,1.513125,-0.190245,-0.623191,-0.686051,0.006869,0.282351,0.563553,1.685675,0.67101,-0.424061,-0.06467,1.187942,1.527017,0.316181,1.564801,1.539586,-1.528454,0.276832,-0.212448,-0.974496,1.420341,-0.703932,-0.861082,0.044319,0.164011,-0.802779,1.627836,1.313786,0.007637,1.659209,-0.142473,0.63881,-0.080492,0.300613,0.655037,0.29603,-1.396275,0.62531,1.709762,0.0158,1.220277,0.892214
1.66526,1.412251,0.028964,-0.16106,0.323144,1.007462,0.413923,-1.329196,1.385329,1.14489,-0.868837,0.607387,1.003579,-0.160104,0.174278,-1.331302,-0.99422,-0.373005,-0.412609,-0.385056,0.530323,-0.806405,0.947471,0.040685,-0.961479,0.679494,1.397566,0.213947,-0.284184,-0.953036,1.428152,-0.23264,1.318133,-1.173518,-0.571659,-0.680566,-1.296581,-0.849595,0.923072,0.798423,-1.134751,1.317971,-0.33066,1.384257,-0.870479,1.466684,-0.684825,-0.33984,0.152757,0.406009
0.447074,-0.413291,0.642113,-0.104844,0.379819,1.178861,1.044526,-1.5459,-0.428578,1.345981,-0.792761,0.516007,0.725157,0.5164,-1.562197,0.185216,1.294649,0.801342,-1.387474,0.02319,-0.976205,-0.11979,0.791328,0.187869,-0.908811,0.161442,0.702576,-1.0362,-1.71238,0.824446,-0.243444,-0.31813,-0.183851,-0.294464,-0.983081,1.370547,-1.458666,-0.245511,-0.97851,-1.315317,1.358713,-1.527199,0.543623,0.684987,0.124726,0.35977,-0.455604,-0.915424,-0.663493,-0.397125
1.348527,0.9508,0.932614,0.919863,1.059753,-0.059361,0.188272,-1.400987,-0.565215,-1.534356,1.203579,-0.795133,-1.676335,0.679035,-0.658432,0.384169,-0.721004,1.691052,-0.525215,0.068649,-0.909341,-1.445176,-0.283672,-0.843197,-1.27641,1.503145,1.023233,1.250174,1.361348,1.312711,-0.622119,1.241235,0.90108,0.311251,0.908047,-0.044412,1.462884,1.62023,-0.783188,1.281681,0.886645,1.442814,-1.22663,0.150181,0.711645,-1.17098,-0.482052,0.049008,0.182733,1.729861
-0.096485,-0.581691,-0.196446,1.826595,-0.430102,-0.97385,-1.163694,-1.450764,0.087362,1.249794,-0.990847,0.253458,-0.293655,-1.089998,-0.427708,-1.518071,-1.360313,1.188919,1.12978,0.638718,-0.264139,-0.090918,-0.176172,0.386901,-1.039542,-1.576088,0.432104,1.610022,0.540749,-0.0097,-1.010685,-1.574423,0.658638,0.296334,-1.304802,-0.711596,-1.288726,-0.655371,-0.585856,0.349434,-1.281221,-0.479847,1.474046,1.265136,1.537681,-0.256443,-0.038965,-1.331834,1.572433,-0.266464
1.149089,1.380883,0.442431,-1.047347,0.89965,0.397312,-0.033566,1.164419,-0.633602,0.577882,-0.361777,-0.334718,1.685463,1.047551,1.382438,1.372611,0.712998,1.195032,1.235777,0.012193,-1.4269,0.788534,-1.642297,1.527266,0.299625,-0.813464,-1.562049,1.025616,-0.136095,1.007785,0.888207,-1.660475,-1.616562,-0.614654,-1.033025,0.866416,-0.005259,0.184654,0.649123,0.757178,0.293631,-1.031309,-1.571673,0.120362,-1.749034,0.896131,0.930928,-0.194789,-1.063064,1.54808
0.943758,1.647269,2.659032,1.617947,2.48459,-1.744513,-0.638198,1.655119,0.047014,-0.824374,-0.845577,-1.203293,-1.380058,1.412653,1.000436,1.602115,0.077418,0.105767,-0.703896,0.768457,-1.294337,-1.324199,-1.210057,-0.694419,-1.685215,1.559664,1.410487,-0.895214,0.07803,-0.13111,-1.59098,1.720019,-0.518396,-0.978192,0.676805,-0.849599,-0.440643,-1.558675,-0.299222,-1.163013,1.27552,1.569928,0.196862,-0.544362,1.773043,1.598216,0.010099,-1.328312,-1.074575,0.79439
0.22609,-0.356801,-0.177571,-0.235084,-0.521562,-1.585507,0.569817,-0.792249,1.212798,-0.694109,-0.458508,0.271728,1.704802,1.617142,0.403986,1.081734,-1.428879,-1.524518,-1.048032,-1.779827,1.401781,1.339604,0.509023,1.448137,0.440217,1.207712,1.124899,1.442109,0.309372,-0.034368,1.380435,0.601292,-0.969676,-1.505224,0.043156,-1.218957,0.956941,1.747582,-0.621924,0.722104,-1.34523,1.185708,-0.692062,-1.410407,-0.023747,-1.058045,0.384391,0.652837,-0.940376,1.397875
0.923122,1.761951,-0.061538,-0.880968,0.111859,1.196474,-0.856126,1.488437,0.408256,0.936351,-0.57568,0.39661,-0.101248,1.589007,1.67197,-0.902862,0.033604,0.585665,0.451553,0.855506,0.275796,0.069036,0.054632,1.089468,-0.11459,-0.090855,1.586297,-1.639321,0.706826,0.073609,1.242543,-0.463573,-1.27356,1.245764,0.967566,-0.990835,-0.162473,1.073504,0.387373,1.406049,0.875061,0.341555,0.693937,-0.774877,0.15244,1.258729,-1.316583,1.448943,1.674891,-0.590359
0.470818,0.620629,1.182157,0.992531,0.454205,-0.103203,1.675429,0.324026,1.161235,1.180913,-0.428915,0.50284,1.09823,-1.720646,-1.646639,1.080887,0.272279,-1.157384,-1.479144,-0.379668,-1.293173,1.600923,-0.429695,-1.100328,1.081266,0.120793,1.603058,0.87566,-0.566936,-0.555631,-0.081082,0.985322,-0.536202,1.470412,0.295871,-1.219209,0.967344,-0.378711,-1.328407,1.20924,-0.984545,-0.457387,0.276181,-0.24975,-0.432491,-1.64511,-0.480178,-0.386787,-1.3347,1.098016
0.824112,1.767185,-0.917023,-1.651729,-0.720176,0.36838,-0.085824,-0.269447,0.76468,0.131146,-0.760127,-0.064539,1.469574,-0.774985,-1.197721,-0.433117,-0.30895,0.65117,-1.293448,-0.828948,1.557255,0.677934,-1.23316,0.690517,-1.536159,-1.575595,0.426911,0.81568,-1.700483,0.472502,-1.345032,0.805606,-1.166424,-1.594075,-1.155854,0.504314,-1.447637,1.375169,1.121097,0.52133,-0.817011,0.159169,-1.467312,-0.737376,-1.533331,1.016964,0.418073,-1.503301,1.082793,-0.36331
-0.052921,0.619769,-0.389159,-1.147948,-0.337791,-0.17209,1.596589,0.936764,-1.268412,1.288555,-0.790803,0.010666,-0.440034,1.49028,1.531812,0.572053,-0.403626,-0.80379,0.667217,1.360537,-0.379833,1.383959,-0.420861,0.878994,-1.45075,0.706952,-1.369498,0.943592,-0.208732,-0.015046,0.691259,-0.749519,0.835354,-1.275107,-0.299336,-1.574226,-1.05854,-0.266642,0.050955,-1.375321,1.307462,-0.542675,1.222752,-0.468935,0.662824,1.471571,-0.142986,0.69686,-0.768581,1.193483
-0.438339,-0.947153,-0.412211,0.484474,-0.366663,1.658411,-1.583098,0.633245,-1.177007,1.750443,1.309549,-0.316422,0.476155,0.536895,1.648527,0.143501,-0.958034,-0.006695,0.712265,0.793398,-1.332381,-0.838543,0.138186,-1.110583,-0.717029,-0.803116,1.321242,1.296147,-0.734067,-1.474288,0.869815,-1.450115,-1.001106,-0.530411,0.427415,-0.762216,0.569243,-0.790331,1.04673,-1.024707,1.116846,1.596343,-0.915832,0.620352,1.458527,0.288309,-0.083126,1.129828,1.681283,0.07319
-0.735861,-1.106359,-0.710516,0.556536,-0.777796,0.645299,0.398673,-0.75247,0.467183,0.089653,1.559693,-0.021032,-1.59453,-1.344248,-0.434035,0.965888,1.023478,1.291514,0.344498,-1.449041,0.250113,-1.391091,-0.524697,-1.579137,-0.570842,-0.523137,1.495416,-0.47286,-0.608064,-0.132889,-1.012806,1.360693,-0.960652,0.445146,-1.427252,0.783849,-1.036595,1.510978,-0.235217,-0.068016,0.940454,1.049877,0.996586,0.971811,-0.641799,-1.167721,0.5009,0.414542,-0.079279,-1.443799
-1.028381,-0.675817,-1.92155,-1.578333,-0.95734,-1.582897,0.570804,1.125705,-0.985545,-1.677671,1.140278,-1.736341,-0.908317,1.152506,-1.050557,-0.229087,1.446009,1.098791,-1.300217,-1.585156,-0.961788,-1.159714,-0.531154,-1.508744,-1.154065,-0.099051,-0.813565,-1.597555,-0.215661,-0.656564,0.055392,1.750676,0.387961,0.272066,-0.889045,-0.824147,-0.647472,-1.616912,-0.070165,0.024771,1.027957,0.306482,-0.932515,-1.654019,-1.727705,-0.814436,1.256837,-0.698196,-1.048391,-1.642968
-1.14899,-0.858131,-0.724248,-1.639642,-0.86201,1.320929,0.073863,-0.255339,0.474553,0.531743,-0.44724,1.118957,-1.481654,-1.180613,0.586404,0.786166,-0.461842,-1.014165,-0.057016,0.717131,-1.521004,1.20173,-1.027298,0.239179,-1.17677,-0.953613,-1.264068,-0.53793,0.392424,-0.057131,-0.122257,-0.462364,-0.614452,1.22866,1.462708,0.018208,-0.586838,1.527454,-0.193053,-0.63234,-1.085589,-1.099565,-1.637718,-0.041531,0.260154,1.551803,-0.775796,-0.317806,1.530627,0.917284
-0.331267,-0.978942,-1.066527,-0.21483,-0.693679,-0.299113,-1.237087,0.625127,-1.57955,0.111155,0.397849,0.713348,1.515855,1.616104,1.629065,1.38427,0.657835,-0.873004,0.858344,-0.464656,-1.049572,1.13476,-1.108204,1.020164,-1.012265,0.598579,0.095408,-1.172136,-1.403418,-1.272965,-1.321762,-0.420224,0.228851,1.625112,0.749213,0.039477,-1.013333,0.417926,-1.247806,0.171037,-0.442881,-0.729205,1.012341,-0.368936,0.831842,1.447717,1.229805,-0.275231,1.218231,-0.015273
0.469228,0.454839,-1.74086,-1.627943,-1.273003,-0.58128,1.037052,-0.858004,-1.093749,-0.582984,0.914888,0.322746,-1.134075,0.960603,-1.031975,-1.421654,-0.133869,-1.078911,0.316577,1.009437,-1.526181,1.597967,0.194986,0.500323,1.144293,0.518785,-0.802572,0.506611,-0.182867,0.563203,1.140753,1.278593,-1.105921,0.396756,1.606075,0.357186,0.782305,0.656667,1.482896,-0.690972,1.458963,1.613803,1.131945,-1.353862,1.211383,-1.362348,-1.552583,1.021396,-0.744687,-0.544007
1.981737,1.571541,-0.59082,-1.3636,-0.536927,-0.518462,0.315425,0.810771,0.160502,0.065696,0.868066,-1.017017,-0.732145,-1.557785,1.364864,0.215531,1.692414,1.23499,0.843213,1.530293,1.401817,-0.0895,0.072807,-0.317908,1.124918,-0.12118,1.026796,-0.409007,-0.915293,0.63464,-0.165311,-0.721228,0.638801,0.330051,-0.65842,-0.085199,-0.239059,1.59821,-0.382953,0.759523,1.019774,-1.11208,-1.655231,-1.583111,-0.733574,-0.92707,0.501979,-0.649805,-0.026494,-1.514493
0.994948,0.898087,-1.151659,-1.48315,-1.165777,-0.411931,-0.183981,-1.378087,0.521547,0.177358,-1.178372,-0.612553,1.216176,0.57593,-0.12537,1.203808,-0.362953,0.183193,0.26542,-1.496501,0.667952,-0.018527,0.033376,0.996522,-0.386736,-0.633545,0.674664,-0.346054,-0.36731,0.334298,1.331296,-0.712883,0.88264,0.742617,-0.160166,0.866922,-1.406503,-0.42883,0.046593,0.224566,-0.158198,1.150326,-0.493686,-0.761698,0.968683,0.349554,0.262232,-1.127923,1.085139,-0.336942
-0.91569,-1.248624,-0.48092,-0.870553,-0.560353,-0.346689,0.168836,-1.246739,1.270506,-1.261381,-1.79221,-0.302171,1.713878,1.491408,-0.736291,-0.652929,-0.23207,-0.541307,-0.584425,1.391306,-0.64072,-0.019199,-0.883301,0.730218,0.43532,0.166768,0.907009,1.567983,-0.562928,-0.876438,-1.191001,-1.06429,0.70162,-0.945589,0.258297,-0.918514,1.674886,1.04133,1.007192,-1.147634,0.668181,-0.89015,1.065233,0.275939,0.565066,-0.589026,-0.276916,0.350989,1.218737,1.498503
-1.113514,-1.352202,-0.793764,-0.016867,-0.384867,-0.639455,-0.397476,-1.400334,1.317715,-1.094573,-1.398233,1.633765,-1.512456,1.670877,-1.507851,-1.004609,0.164518,-1.09134,0.974699,0.942685,-0.852395,-0.147945,1.200373,-0.767447,-1.521892,0.877401,0.249035,-1.531085,0.659663,-1.310436,0.434315,-1.389426,0.768627,0.630084,-0.524959,-0.101848,-0.591255,0.97412,-0.782446,1.608384,1.644605,1.666144,-0.378767,-0.138618,1.581191,-0.283193,-1.510631,-1.145304,1.561333,1.024362
-1.632408,-0.918741,-0.539226,-1.555141,-0.586662,-0.100578,-0.061241,-1.62053,-1.402191,0.243712,-1.280544,1.338211,-0.471857,0.190994,1.483413,-1.083752,-1.522815,-0.493592,0.175654,0.359697,-0.73986,-1.359141,0.469063,0.859388,-0.563197,-0.564291,-1.088195,-0.414808,-0.203859,0.185579,-0.39715,0.475482,0.126487,-0.796585,0.813518,-0.016427,0.002129,0.326075,-0.981636,1.143688,-1.752234,-1.193419,0.705074,-1.767762,-0.705183,-1.602848,1.466528,-1.195598,1.466714,-1.401575
1.96555,1.532768,2.094973,1.359904,3.316527,-0.683136,-0.666589,-1.676755,-1.363634,-0.393437,-0.537067,-0.084019,1.167218,0.191752,-0.546623,-0.733579,0.197979,1.492203,-0.304492,-1.487776,-1.655685,-1.541369,1.132393,1.10018,1.098025,-1.196497,1.144667,0.105104,-1.513548,0.269786,0.407802,0.982941,-1.001044,-0.602935,-1.262744,-1.532846,-0.160327,0.468388,1.121651,0.909152,-0.571173,-1.622918,1.417239,1.528465,1.303797,-0.985101,1.00109,-0.499005,-0.84353,1.191887
0.947613,0.906084,0.15907,-0.30256,0.214492,0.158498,-1.433921,-0.216919,-1.478675,1.092177,-1.399671,-0.247239,-0.159202,-0.53338,-1.67728,-1.224083,-1.251967,-1.54623,0.076393,-1.050546,0.883771,0.797776,-0.735294,0.718845,0.712254,-0.328366,1.484408,-1.715517,-0.467442,-0.742654,0.674916,-0.942789,0.735904,-0.091127,1.632949,-0.170212,0.586708,-1.58601,-0.507393,1.473729,1.652253,1.304,-1.689243,-0.913854,-1.098653,0.369834,-1.681252,0.774469,-1.31958,-0.410891
0.353033,0.220344,0.639735,-0.415801,0.575324,0.071859,-0.732126,0.021278,1.687158,-0.494456,-1.663681,0.84026,-0.540582,1.233433,-0.377659,-0.289922,-1.586726,-1.002281,-0.942675,-0.563535,-0.097736,-0.859762,1.334076,1.317528,-0.977333,-0.924806,1.407477,-0.624113,-1.631262,-0.481666,-1.519277,0.162727,-1.214829,-1.715859,0.706018,0.9162,-1.077569,-0.782799,1.587411,1.10473,-1.048984,0.337911,-0.129702,0.319537,0.606278,0.760639,-0.347593,0.528808,-1.436094,1.456992
0.000237,0.847522,-0.21419,-0.836095,-0.149062,0.806161,-1.130025,1.05339,0.497425,-0.682204,0.875405,1.501575,-1.617554,0.096915,1.373112,-1.228336,0.892126,-1.063171,0.397746,-0.317657,-1.420671,-0.082535,-1.413546,0.032442,1.234011,1.134255,-1.080646,-1.427915,-0.567412,0.161798,0.631715,-0.496278,1.023781,1.506952,-1.309535,-1.341425,-0.609174,0.960004,1.391423,0.52678,0.429211,-0.052306,-0.132928,0.381907,0.838623,1.042573,-0.698656,0.033935,-0.43237,1.109579
-0.029968,0.575417,1.247801,1.790423,0.95207,-0.599737,-0.111928,0.430181,-1.564546,-0.762175,-1.008703,-1.659687,1.457033,-1.285503,1.392255,1.753853,0.993617,0.420525,-0.001538,0.14236,-0.201686,-1.267855,-0.905154,0.997533,-1.067342,0.807598,0.589972,-1.035748,1.062011,-1.284045,-0.859264,-0.684253,-0.514498,-0.759684,-1.513135,0.130257,0.955516,-1.224111,-0.963792,1.514751,0.069945,1.325978,-1.153393,0.492899,-0.454229,1.343531,-0.281314,-1.255439,-0.061582,0.076265
0.454016,-0.453727,-0.022054,0.443898,-0.079417,0.950513,-0.098177,0.52098,-0.761376,1.14303,-1.115614,0.975974,-0.071113,-0.522199,0.360577,-0.110838,-0.224471,0.762415,-1.622388,1.653459,0.153095,-0.318717,-0.478335,1.431327,1.257472,-1.400419,-1.143086,-0.545553,0.333326,-1.691644,-1.148144,1.753673,-1.490419,1.562655,1.168784,-0.638594,-1.494656,-0.119365,0.339822,1.322879,-1.525572,0.956295,-1.452986,1.550063,-0.561222,-1.141303,0.847553,0.22484,-1.445808,1.303124
0.107504,-0.451047,0.070267,1.169217,0.052269,1.443552,-0.796639,-1.308443,1.549348,1.685354,-1.301482,-1.176198,-0.498096,-0.312898,-1.313821,-0.319439,0.607858,-1.224057,1.035051,0.630675,1.497516,-0.268818,0.956144,-1.655122,1.279431,-1.714306,1.512723,0.248762,-0.730206,-1.327935,1.253097,-1.220697,0.871088,-0.483407,-0.379169,0.190701,1.408874,0.950039,0.526811,-1.073356,0.28387,0.830754,0.982439,1.306817,1.022681,-0.647017,1.415003,0.528043,-1.263264,-1.286263
-1.51928,-1.115492,-0.329704,-0.271555,-0.496347,-1.111784,-1.064226,1.636722,1.22642,1.277469,-0.411577,0.563316,-0.067399,-0.645335,-0.999859,0.498376,-1.252296,-0.897453,-1.11282,1.682412,1.404054,-1.108444,-0.413661,1.468818,0.447879,0.467485,-1.644708,-0.408382,0.717956,1.052816,0.325781,-0.765189,-1.563551,0.358975,0.767438,0.583773,0.625889,-1.664211,-1.605929,1.261623,1.07089,-0.175731,1.202761,-1.091603,0.47474,-1.402405,-0.887459,1.490059,-0.512302,-0.44583
0.24231,-0.557621,-0.640762,0.09629,-0.876351,-1.214474,-1.063145,-1.599957,0.237697,-1.674274,1.563291,1.482101,0.903969,-0.869001,-1.346315,1.763805,-1.281297,0.876463,0.904766,-1.20658,-0.389485,-1.408949,1.542543,-0.911867,-1.270334,-0.932323,-1.109046,-0.032437,1.690651,-1.25138,-0.147802,-0.784423,-1.460498,0.866078,-0.303228,-0.685082,1.233058,1.251625,1.291239,-1.652011,-0.097309,0.34762,0.508327,0.292014,-1.198257,-1.392686,1.669143,-1.37784,1.465538,1.477916
0.494555,0.752235,-0.799822,-1.555205,-0.597963,1.474397,-1.019193,-0.489396,-0.965698,-0.073578,1.361103,0.522379,1.679673,-1.394468,1.123566,1.753481,0.81574,1.31252,0.72687,-1.40018,-0.904713,1.121883,-1.168234,-1.11489,-1.635298,-0.093757,1.530969,-0.87257,-1.04689,-0.80555,-0.753723,-1.270636,0.182494,0.376622,1.436547,-0.807448,-1.618289,-0.921115,-1.563193,-0.130539,0.441204,-1.642114,1.678113,1.281093,0.74449,-0.670455,1.053732,-1.21833,-0.248377,0.463097
-0.117744,0.668834,0.358224,0.266428,-0.119661,-0.721998,-1.561198,1.205906,0.860051,-1.489726,1.589988,-0.56695,1.464873,-1.664339,-0.971278,0.950368,0.059068,-0.807679,-1.495788,1.309715,-0.142693,-0.838891,1.677439,-1.337427,-1.399818,1.623245,0.766872,1.188119,1.739834,0.96325,1.656419,-0.821965,-1.3993,0.022763,0.905071,-1.159457,1.298058,0.05443,0.191288,-0.358953,-1.226603,0.070469,0.511461,-0.025546,1.241151,1.215028,1.768427,-0.888535,0.028376,0.80045
0.278306,0.236433,0.807591,1.005591,0.495514,-0.379512,1.625856,1.653103,-0.792311,-0.714177,0.21432,-1.654735,-0.051141,-0.745847,0.231203,-0.368593,1.198144,-0.368089,1.60526,0.377222,-0.660902,-0.891943,1.100074,1.063066,0.312659,-0.884613,-0.44079,1.093051,1.63066,-1.274045,0.26458,0.373455,1.610453,-0.684769,-1.473937,-1.374085,0.253048,-0.157293,0.290849,-1.670087,0.222508,0.148532,-0.018169,0.322194,0.06759,1.467511,0.414144,0.047424,0.91168,-0.156522
-0.801124,-1.404849,-1.200107,1.535898,-0.840772,1.70286,-0.739276,-1.041248,-1.202512,0.318737,-1.137304,1.071225,0.822659,1.705043,1.726611,-1.364247,0.790612,-1.664146,1.696381,-0.719445,-1.303506,-0.001308,-0.263471,0.362401,-0.307473,1.446866,0.436448,1.377745,-0.025618,0.951762,-1.569558,-0.877214,1.259115,1.279673,-0.818763,1.445585,-1.327238,-1.055106,-0.992963,1.284106,1.033384,-1.614756,1.647359,-0.173364,-1.714586,0.91582,0.044598,0.291253,0.097269,-0.741363
0.388433,0.605982,0.079085,0.574075,-0.248931,-1.243372,0.757725,-0.216105,-0.339816,-1.625662,-0.012092,-0.479574,1.629155,-0.336174,-1.725807,-0.379273,0.944899,1.210092,0.651729,1.5042,0.600098,1.459486,1.418272,0.288335,0.385967,0.554594,1.204973,-1.007493,-1.714951,-1.212053,-0.77622,-0.421308,-0.61424,0.712064,1.257199,-1.450864,0.648256,0.228913,-0.402622,1.583055,1.236399,1.014317,-1.63463,0.433824,0.945374,1.089967,1.586112,1.079176,0.080274,-0.093712
-1.398805,-1.156338,-1.002984,-0.772578,-0.80743,0.218472,1.332155,0.021246,1.692604,1.398463,-0.025666,-1.430579,1.716248,-1.381202,-1.368135,-0.854261,0.261141,-0.125925,-1.723033,0.437158,0.855684,0.079177,0.144745,0.550151,-1.353808,-1.123009,1.322989,1.511247,-1.629233,0.409549,1.218744,-0.992307,1.278639,0.932252,0.345833,-0.403021,-1.018031,0.308095,-1.147793,-1.026501,1.136622,-0.602036,-0.127331,-0.747819,0.679997,1.097316,-0.462806,1.06637,-0.305447,-0.533399
1.090988,1.607421,1.547405,0.773931,1.571209,-0.879199,-0.260594,-1.12554,-0.059432,1.027106,-0.715239,-0.647903,0.781116,0.61633,0.62029,-1.013292,-0.112736,0.34512,1.135107,0.475365,0.538508,-0.415887,0.194204,0.958751,-0.857956,-1.688224,-1.324869,-0.729174,-1.191522,0.288048,-1.483216,0.829567,-0.221799,-0.183485,1.284293,-1.590459,-1.200925,-0.204503,1.343355,-0.095916,1.523623,1.129533,0.932269,0.105742,-1.248334,1.343863,0.854751,-0.441243,0.568741,-0.847467
0.772901,0.515007,-0.117347,-1.037113,0.041766,1.319976,-0.770182,-1.679388,1.309146,1.068426,-0.330893,0.585872,0.689555,1.070567,-0.62998,0.257792,-0.697227,-0.341846,-0.82113,0.462441,-0.027263,0.902073,-0.270725,0.899814,1.132424,-1.191231,0.893709,-0.826229,-0.14352,-1.558569,1.383021,-0.511021,-1.183633,-1.525274,1.474619,-0.430731,-0.92171,1.428441,0.543306,0.351216,0.672727,0.280268,0.60179,1.320707,0.104453,-1.509472,-1.694017,-1.374213,0.576507,-0.821099
-0.882724,-0.095137,-0.551002,-1.20406,-0.626721,0.752442,0.435397,-0.042606,-0.110879,0.452589,-0.557664,-1.62673,-0.634584,-0.179819,-0.190865,0.425057,0.721425,-1.198973,-1.277286,1.475334,1.10315,-0.735077,0.468211,0.722751,1.070954,1.105911,-0.015586,-1.651742,-1.152423,1.702272,-1.381056,-1.224056,0.724744,0.766689,1.704089,1.496553,1.356338,1.271795,-0.761707,-0.571209,-0.991099,-1.008429,-0.908147,1.323231,1.402614,-1.614984,1.485999,1.17894,0.656666,1.551597
